SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_1,adm2_6,adm2_2,adm2_7,adm2_4,adm2_3,adm2_5,adm2_8
11967,10390,2,55,22,4,0,NA,2044,0,3,0,0,0,0,0,1,0,0
12000,5222,2,31,27,5,1,NA,527,0,2,0,0,1,0,0,0,0,0
12057,10312,2,45,2,4,1,NA,1958,0,2,0,0,1,0,0,0,0,0
12073,3315,2,56,13,7,0,NA,1888,1,5,0,0,0,0,0,0,1,0
12090,4500,2,40,20,6,1,NA,733,0,2,0,0,1,0,0,0,0,0
12093,6792,2,65,1,2,0,NA,2088,0,4,0,0,0,0,1,0,0,0
12168,5951,2,60,23,1,0,NA,1774,1,2,0,0,1,0,0,0,0,0
12190,2149,2,24,18,1,1,NA,1719,1,7,0,0,0,1,0,0,0,0
12331,4195,2,39,9,4,1,NA,2150,0,5,0,0,0,0,0,0,1,0
12361,6126,2,60,9,4,0,NA,1884,0,5,0,0,0,0,0,0,1,0
12369,5094,2,42,22,4,1,NA,2352,0,4,0,0,0,0,1,0,0,0
12390,8550,2,30,14,5,1,NA,2251,0,7,0,0,0,1,0,0,0,0
12395,7727,2,35,18,1,1,NA,1273,1,7,0,0,0,1,0,0,0,0
12397,11361,2,26,13,7,1,NA,1203,1,5,0,0,0,0,0,0,1,0
12439,1202,2,60,7,6,0,NA,1708,0,4,0,0,0,0,1,0,0,0
12458,46,2,65,27,2,0,NA,1586,0,6,0,1,0,0,0,0,0,0
12493,6794,2,24,19,7,1,NA,1662,1,3,0,0,0,0,0,1,0,0
12504,1043,2,70,18,3,0,NA,974,0,8,0,0,0,0,0,0,0,1
12505,10886,2,56,6,5,0,NA,2622,0,4,0,0,0,0,1,0,0,0
12540,5976,2,21,13,5,1,NA,1778,0,8,0,0,0,0,0,0,0,1
12553,7408,2,38,8,2,1,NA,2338,0,1,1,0,0,0,0,0,0,0
12579,4447,2,22,12,4,1,NA,1606,0,8,0,0,0,0,0,0,0,1
12580,334,2,23,19,7,1,NA,1542,1,3,0,0,0,0,0,1,0,0
12648,8133,2,25,12,2,1,NA,3667,0,6,0,1,0,0,0,0,0,0
12694,3728,2,22,14,4,1,NA,2057,0,7,0,0,0,1,0,0,0,0
12705,301,2,50,16,4,0,NA,1417,0,1,1,0,0,0,0,0,0,0
12719,2007,2,25,20,3,1,NA,2537,0,7,0,0,0,1,0,0,0,0
12744,25,2,50,8,5,0,NA,2463,0,2,0,0,1,0,0,0,0,0
12765,4351,2,63,26,3,0,NA,2408,0,1,1,0,0,0,0,0,0,0
12835,11500,2,25,24,5,1,NA,1648,0,3,0,0,0,0,0,1,0,0
12887,3816,2,25,30,6,1,NA,1758,0,4,0,0,0,0,1,0,0,0
12906,1450,2,56,17,5,0,NA,1889,0,3,0,0,0,0,0,1,0,0
12944,1320,2,25,19,4,1,NA,3492,0,3,0,0,0,0,0,1,0,0
12980,8474,2,26,20,4,1,NA,1714,0,1,1,0,0,0,0,0,0,0
13006,5193,2,26,28,3,1,NA,2157,0,4,0,0,0,0,1,0,0,0
13034,6630,2,65,12,6,0,NA,1778,0,5,0,0,0,0,0,0,1,0
13041,11361,2,85,13,7,0,NA,1437,1,5,0,0,0,0,0,0,1,0
13063,1045,2,50,19,1,0,NA,1151,1,7,0,0,0,1,0,0,0,0
13168,6724,2,26,20,3,1,NA,1677,0,7,0,0,0,1,0,0,0,0
13190,5236,2,40,23,3,1,NA,2394,0,6,0,1,0,0,0,0,0,0
13207,6571,2,65,31,7,0,NA,1183,1,4,0,0,0,0,1,0,0,0
13211,6630,2,30,12,6,1,NA,1947,0,5,0,0,0,0,0,0,1,0
13228,6977,2,19,12,7,1,NA,1316,1,1,1,0,0,0,0,0,0,0
13324,10359,2,27,25,3,1,NA,1430,0,2,0,0,1,0,0,0,0,0
13340,8914,2,48,18,2,1,NA,1487,0,7,0,0,0,1,0,0,0,0
13367,2872,2,46,24,2,1,NA,1038,0,3,0,0,0,0,0,1,0,0
13456,11230,2,30,29,6,1,NA,2128,0,1,1,0,0,0,0,0,0,0
13468,184,2,30,31,2,1,NA,656,0,2,0,0,1,0,0,0,0,0
13472,639,2,48,7,5,1,NA,2174,0,8,0,0,0,0,0,0,0,1
13474,77,2,22,18,2,1,NA,1947,0,1,1,0,0,0,0,0,0,0
13510,9870,2,26,25,5,1,NA,1408,0,5,0,0,0,0,0,0,1,0
13518,8743,2,60,17,6,0,NA,1038,0,7,0,0,0,1,0,0,0,0
13573,2595,2,30,18,2,1,NA,2889,0,7,0,0,0,1,0,0,0,0
13635,1088,2,46,21,2,1,NA,1359,0,5,0,0,0,0,0,0,1,0
13691,10203,2,34,14,1,1,NA,3279,1,5,0,0,0,0,0,0,1,0
13758,10516,2,51,26,6,0,NA,1615,0,6,0,1,0,0,0,0,0,0
13769,482,2,40,14,5,1,NA,1908,0,1,1,0,0,0,0,0,0,0
13779,5171,2,35,21,7,1,NA,2168,1,2,0,0,1,0,0,0,0,0
13795,3218,2,74,21,6,0,NA,1179,0,2,0,0,1,0,0,0,0,0
13813,1065,2,25,14,2,1,NA,2559,0,1,1,0,0,0,0,0,0,0
13847,10702,2,70,17,4,0,NA,1685,0,5,0,0,0,0,0,0,1,0
13872,6497,2,48,14,5,1,NA,1736,0,7,0,0,0,1,0,0,0,0
13929,279,2,35,22,3,1,NA,3183,0,3,0,0,0,0,0,1,0,0
13960,9202,2,40,14,2,1,NA,2070,0,1,1,0,0,0,0,0,0,0
13978,2264,2,77,26,6,0,NA,2136,0,6,0,1,0,0,0,0,0,0
13985,2137,2,44,9,7,1,NA,2290,1,8,0,0,0,0,0,0,0,1
13994,10588,2,27,19,7,1,NA,2092,1,5,0,0,0,0,0,0,1,0
14002,1412,2,45,11,6,1,NA,1835,0,5,0,0,0,0,0,0,1,0
14012,6483,2,18,28,7,1,NA,2410,1,3,0,0,0,0,0,1,0,0
14019,8644,2,25,16,6,1,NA,1653,0,6,0,1,0,0,0,0,0,0
14066,10250,2,58,23,5,0,NA,3602,0,7,0,0,0,1,0,0,0,0
14137,1680,2,60,29,4,0,NA,1723,0,6,0,1,0,0,0,0,0,0
14163,5869,2,35,16,3,1,NA,970,0,6,0,1,0,0,0,0,0,0
14184,2876,2,59,23,7,0,NA,2111,1,1,1,0,0,0,0,0,0,0
14270,10561,2,25,26,6,1,NA,2091,0,6,0,1,0,0,0,0,0,0
14307,10627,2,30,20,3,1,NA,2054,0,7,0,0,0,1,0,0,0,0
14321,10540,2,20,18,3,1,NA,1736,0,8,0,0,0,0,0,0,0,1
14350,7210,2,42,31,3,1,NA,2471,0,3,0,0,0,0,0,1,0,0
14393,3602,2,60,31,2,0,NA,1972,0,2,0,0,1,0,0,0,0,0
14399,5088,2,45,15,7,1,NA,1325,1,8,0,0,0,0,0,0,0,1
14427,9448,2,50,25,5,0,NA,2257,0,5,0,0,0,0,0,0,1,0
14511,6903,2,55,22,6,0,NA,2146,0,1,1,0,0,0,0,0,0,0
14543,3030,2,25,25,4,1,NA,2591,0,2,0,0,1,0,0,0,0,0
14569,7272,2,45,12,6,1,NA,2480,0,5,0,0,0,0,0,0,1,0
14587,3196,2,28,7,2,1,NA,2102,0,5,0,0,0,0,0,0,1,0
14615,3914,2,26,16,7,1,NA,1867,1,1,1,0,0,0,0,0,0,0
14623,1729,2,75,22,2,0,NA,1105,0,6,0,1,0,0,0,0,0,0
14645,5899,2,28,9,1,1,NA,1592,1,4,0,0,0,0,1,0,0,0
14673,790,2,36,28,5,1,NA,2318,0,4,0,0,0,0,1,0,0,0
14696,248,2,40,7,4,1,NA,1776,0,2,0,0,1,0,0,0,0,0
14735,9839,2,29,31,3,1,NA,1559,0,3,0,0,0,0,0,1,0,0
14745,3478,2,25,11,3,1,NA,2625,0,4,0,0,0,0,1,0,0,0
14752,7854,2,60,15,3,0,NA,1725,0,5,0,0,0,0,0,0,1,0
14772,1854,2,36,13,3,1,NA,1068,0,2,0,0,1,0,0,0,0,0
14795,11797,2,60,29,1,0,NA,2637,1,3,0,0,0,0,0,1,0,0
14805,7192,2,38,20,5,1,NA,1493,0,3,0,0,0,0,0,1,0,0
14861,6726,2,58,22,7,0,NA,744,1,8,0,0,0,0,0,0,0,1
14873,5590,2,36,22,2,1,NA,2843,0,6,0,1,0,0,0,0,0,0
14938,360,2,45,12,6,1,NA,2254,0,5,0,0,0,0,0,0,1,0
15016,1977,2,24,28,5,1,NA,1316,0,1,1,0,0,0,0,0,0,0
15075,7271,2,38,18,2,1,NA,978,0,1,1,0,0,0,0,0,0,0
15118,7781,2,60,27,4,0,NA,1141,0,4,0,0,0,0,1,0,0,0
15141,7139,2,45,4,5,1,NA,1160,0,4,0,0,0,0,1,0,0,0
15151,11260,2,45,27,6,1,NA,1705,0,3,0,0,0,0,0,1,0,0
15166,6638,2,26,31,3,1,NA,1155,0,3,0,0,0,0,0,1,0,0
15175,494,2,27,5,4,1,NA,1489,0,4,0,0,0,0,1,0,0,0
15176,1773,2,55,21,2,0,NA,1955,0,3,0,0,0,0,0,1,0,0
15208,1536,2,25,18,6,1,NA,1748,0,1,1,0,0,0,0,0,0,0
15230,1953,2,32,19,1,1,NA,1305,1,7,0,0,0,1,0,0,0,0
15352,8865,2,30,27,4,1,NA,2355,0,4,0,0,0,0,1,0,0,0
15354,8133,2,62,12,2,0,NA,1123,0,6,0,1,0,0,0,0,0,0
15381,10882,2,40,29,2,1,NA,1349,0,5,0,0,0,0,0,0,1,0
15459,6957,2,35,20,5,1,NA,1685,0,8,0,0,0,0,0,0,0,1
15473,1851,2,55,14,2,0,NA,1620,0,1,1,0,0,0,0,0,0,0
15526,9511,2,27,24,6,1,NA,755,0,4,0,0,0,0,1,0,0,0
15529,6866,2,25,15,2,1,NA,2424,0,6,0,1,0,0,0,0,0,0
15541,5107,2,26,20,1,1,NA,2173,1,3,0,0,0,0,0,1,0,0
15550,11536,2,38,16,7,1,NA,2508,1,7,0,0,0,1,0,0,0,0
15569,9833,2,45,28,5,1,NA,1786,0,4,0,0,0,0,1,0,0,0
15576,6686,2,58,7,5,0,NA,3299,0,8,0,0,0,0,0,0,0,1
15580,11825,2,60,17,5,0,NA,2039,0,3,0,0,0,0,0,1,0,0
15620,9865,2,30,14,1,1,NA,1375,1,5,0,0,0,0,0,0,1,0
15719,10312,2,19,2,4,1,NA,2081,0,2,0,0,1,0,0,0,0,0
15749,5255,2,40,15,7,1,NA,2074,1,8,0,0,0,0,0,0,0,1
15754,11314,2,22,24,1,1,NA,2948,1,1,1,0,0,0,0,0,0,0
15784,3309,2,65,12,6,0,NA,886,0,5,0,0,0,0,0,0,1,0
15896,3546,2,28,2,5,1,NA,2726,0,5,0,0,0,0,0,0,1,0
15934,5143,2,60,19,4,0,NA,3001,0,3,0,0,0,0,0,1,0,0
15979,2724,2,62,2,4,0,NA,877,0,2,0,0,1,0,0,0,0,0
15980,737,2,27,27,5,1,NA,856,0,2,0,0,1,0,0,0,0,0
15995,1159,2,35,20,1,1,NA,739,1,3,0,0,0,0,0,1,0,0
16009,4708,2,21,25,5,1,NA,1884,0,5,0,0,0,0,0,0,1,0
16031,898,2,30,11,6,1,NA,2157,0,5,0,0,0,0,0,0,1,0
16033,11671,2,40,25,3,1,NA,1496,0,2,0,0,1,0,0,0,0,0
16049,11590,2,50,1,3,0,NA,1514,0,2,0,0,1,0,0,0,0,0
16112,3875,2,53,21,7,0,NA,685,1,2,0,0,1,0,0,0,0,0
16166,526,2,46,17,6,1,NA,1641,0,7,0,0,0,1,0,0,0,0
16217,8810,2,55,7,6,0,NA,2859,0,4,0,0,0,0,1,0,0,0
16223,466,2,49,6,6,1,NA,1624,0,4,0,0,0,0,1,0,0,0
16229,9433,2,40,20,4,1,NA,835,0,1,1,0,0,0,0,0,0,0
16254,1247,2,45,20,5,1,NA,1733,0,3,0,0,0,0,0,1,0,0
16267,8628,2,26,27,7,1,NA,1581,1,5,0,0,0,0,0,0,1,0
16291,4579,2,38,24,2,1,NA,918,0,3,0,0,0,0,0,1,0,0
16300,749,2,65,26,3,0,NA,1555,0,1,1,0,0,0,0,0,0,0
16303,9924,2,67,7,2,0,NA,1773,0,5,0,0,0,0,0,0,1,0
16338,4907,2,55,10,5,0,NA,1739,0,1,1,0,0,0,0,0,0,0
16359,6315,2,35,29,6,1,NA,1311,0,1,1,0,0,0,0,0,0,0
16365,2083,2,40,24,4,1,NA,2417,0,6,0,1,0,0,0,0,0,0
16368,3081,2,40,24,1,1,NA,1373,1,1,1,0,0,0,0,0,0,0
16393,9744,2,28,16,1,1,NA,1745,1,8,0,0,0,0,0,0,0,1
16398,922,2,27,18,3,1,NA,2190,0,3,0,0,0,0,0,1,0,0
16451,6846,2,30,18,1,1,NA,1027,1,7,0,0,0,1,0,0,0,0
16456,9762,2,37,22,4,1,NA,1933,0,3,0,0,0,0,0,1,0,0
16500,1908,2,56,28,3,0,NA,1930,0,4,0,0,0,0,1,0,0,0
16507,11197,2,50,11,5,0,NA,2161,0,5,0,0,0,0,0,0,1,0
16549,6709,2,28,11,1,1,NA,1621,1,2,0,0,1,0,0,0,0,0
16574,8648,2,28,12,4,1,NA,1615,0,8,0,0,0,0,0,0,0,1
16650,1948,2,48,2,2,1,NA,1509,0,4,0,0,0,0,1,0,0,0
16741,7040,2,36,14,2,1,NA,2992,0,1,1,0,0,0,0,0,0,0
16752,10507,2,63,13,3,0,NA,1371,0,6,0,1,0,0,0,0,0,0
16816,6063,2,55,18,7,0,NA,1018,1,3,0,0,0,0,0,1,0,0
16825,7164,2,38,10,5,1,NA,838,0,1,1,0,0,0,0,0,0,0
16841,8938,2,56,28,3,0,NA,1598,0,4,0,0,0,0,1,0,0,0
16852,5605,2,48,19,7,1,NA,1405,1,5,0,0,0,0,0,0,1,0
16873,8739,2,38,27,4,1,NA,952,0,1,1,0,0,0,0,0,0,0
16927,5156,2,40,29,4,1,NA,1179,0,4,0,0,0,0,1,0,0,0
16969,6000,2,35,18,6,1,NA,1901,0,1,1,0,0,0,0,0,0,0
17053,459,2,75,14,5,0,NA,1966,0,1,1,0,0,0,0,0,0,0
17071,8143,2,38,22,6,1,NA,1676,0,1,1,0,0,0,0,0,0,0
17095,10026,2,18,7,2,1,NA,2228,0,5,0,0,0,0,0,0,1,0
17114,10177,2,45,22,4,1,NA,3052,0,3,0,0,0,0,0,1,0,0
17117,8448,2,30,18,6,1,NA,1179,0,1,1,0,0,0,0,0,0,0
17119,7341,2,26,22,6,1,NA,1254,0,1,1,0,0,0,0,0,0,0
17133,4920,2,50,12,4,0,NA,942,0,8,0,0,0,0,0,0,0,1
17155,4464,2,35,15,2,1,NA,1108,0,6,0,1,0,0,0,0,0,0
17159,11319,2,36,23,3,1,NA,3012,0,6,0,1,0,0,0,0,0,0
17177,10820,2,23,3,4,1,NA,1967,0,4,0,0,0,0,1,0,0,0
17192,11777,2,38,17,5,1,NA,1753,0,5,0,0,0,0,0,0,1,0
17211,3479,2,65,29,6,0,NA,701,0,1,1,0,0,0,0,0,0,0
17234,1215,2,59,25,5,0,NA,1992,0,6,0,1,0,0,0,0,0,0
17261,4478,2,68,27,4,0,NA,875,0,4,0,0,0,0,1,0,0,0
17290,568,2,38,26,4,1,NA,1624,0,3,0,0,0,0,0,1,0,0
17311,1753,2,59,24,4,0,NA,1830,0,6,0,1,0,0,0,0,0,0
17354,7482,2,38,21,7,1,NA,2140,1,2,0,0,1,0,0,0,0,0
17374,9497,2,34,22,7,1,NA,2472,1,8,0,0,0,0,0,0,0,1
17404,5794,2,38,19,7,1,NA,1745,1,5,0,0,0,0,0,0,1,0
17406,4011,2,38,14,2,1,NA,1288,0,1,1,0,0,0,0,0,0,0
17441,10990,2,23,17,6,1,NA,2196,0,7,0,0,0,1,0,0,0,0
17515,5652,2,45,19,5,1,NA,1243,0,2,0,0,1,0,0,0,0,0
17525,4647,2,28,30,5,1,NA,1460,0,4,0,0,0,0,1,0,0,0
17529,11287,2,40,18,2,1,NA,1886,0,7,0,0,0,1,0,0,0,0
17564,4556,2,29,14,1,1,NA,2941,1,5,0,0,0,0,0,0,1,0
17582,9976,2,31,13,3,1,NA,1359,0,6,0,1,0,0,0,0,0,0
17632,4472,2,23,15,2,1,NA,1757,0,6,0,1,0,0,0,0,0,0
17667,3176,2,25,20,5,1,NA,1292,0,8,0,0,0,0,0,0,0,1
17726,304,2,36,20,3,1,NA,2096,0,7,0,0,0,1,0,0,0,0
17753,5980,2,56,1,4,0,NA,2378,0,5,0,0,0,0,0,0,1,0
17805,5933,2,45,29,6,1,NA,2425,0,4,0,0,0,0,1,0,0,0
17813,4625,2,45,26,4,1,NA,1321,0,3,0,0,0,0,0,1,0,0
17815,5764,2,28,15,7,1,NA,1796,1,8,0,0,0,0,0,0,0,1
17825,720,2,28,26,5,1,NA,3430,0,3,0,0,0,0,0,1,0,0
17844,7633,2,38,23,2,1,NA,1632,0,2,0,0,1,0,0,0,0,0
17893,10112,2,31,16,5,1,NA,2120,0,3,0,0,0,0,0,1,0,0
17906,4915,2,26,29,6,1,NA,2059,0,1,1,0,0,0,0,0,0,0
17925,3337,2,29,16,6,1,NA,2041,0,7,0,0,0,1,0,0,0,0
17926,9204,2,45,24,3,1,NA,2469,0,3,0,0,0,0,0,1,0,0
17947,3395,2,23,19,5,1,NA,1529,0,2,0,0,1,0,0,0,0,0
17958,1126,2,55,20,3,0,NA,1576,0,7,0,0,0,1,0,0,0,0
17964,2918,2,68,9,6,0,NA,987,0,2,0,0,1,0,0,0,0,0
17966,2876,2,21,23,7,1,NA,1420,1,1,1,0,0,0,0,0,0,0
18020,11403,2,27,13,1,1,NA,1991,1,5,0,0,0,0,0,0,1,0
18043,6919,2,40,16,6,1,NA,2477,0,7,0,0,0,1,0,0,0,0
18075,10219,2,26,20,3,1,NA,1581,0,7,0,0,0,1,0,0,0,0
18110,5427,2,28,26,4,1,NA,2806,0,3,0,0,0,0,0,1,0,0
18114,6403,2,29,2,2,1,NA,1612,0,4,0,0,0,0,1,0,0,0
18173,8311,2,67,13,5,0,NA,1514,0,8,0,0,0,0,0,0,0,1
18216,576,2,20,17,6,1,NA,1473,0,7,0,0,0,1,0,0,0,0
18258,9983,2,59,12,4,0,NA,1494,0,8,0,0,0,0,0,0,0,1
18292,5157,2,45,22,6,1,NA,1337,0,1,1,0,0,0,0,0,0,0
18315,3862,2,30,25,3,1,NA,1592,0,2,0,0,1,0,0,0,0,0
18330,7115,2,60,23,1,0,NA,2349,1,2,0,0,1,0,0,0,0,0
18361,8049,2,30,27,4,1,NA,1887,0,4,0,0,0,0,1,0,0,0
18362,10822,2,28,7,2,1,NA,1728,0,5,0,0,0,0,0,0,1,0
18403,897,2,30,21,3,1,NA,1558,0,7,0,0,0,1,0,0,0,0
18424,9810,2,48,16,4,1,NA,2336,0,1,1,0,0,0,0,0,0,0
18425,11391,2,37,1,3,1,NA,2960,0,2,0,0,1,0,0,0,0,0
18460,11235,2,35,9,4,1,NA,2028,0,5,0,0,0,0,0,0,1,0
18481,576,2,50,17,6,0,NA,2156,0,7,0,0,0,1,0,0,0,0
18490,811,2,26,15,7,1,NA,1899,1,8,0,0,0,0,0,0,0,1
18534,3269,2,25,21,5,1,NA,1513,0,1,1,0,0,0,0,0,0,0
18547,10366,2,60,23,5,0,NA,1363,0,7,0,0,0,1,0,0,0,0
18551,1898,2,30,27,4,1,NA,724,0,1,1,0,0,0,0,0,0,0
18568,4169,2,30,9,6,1,NA,2835,0,2,0,0,1,0,0,0,0,0
18588,8114,2,25,5,4,1,NA,2697,0,4,0,0,0,0,1,0,0,0
18602,3546,2,50,2,5,0,NA,2726,0,5,0,0,0,0,0,0,1,0
18603,7816,2,49,20,1,1,NA,3430,1,3,0,0,0,0,0,1,0,0
18640,3129,2,35,4,4,1,NA,1959,0,4,0,0,0,0,1,0,0,0
18658,5041,2,45,12,7,1,NA,2131,1,1,1,0,0,0,0,0,0,0
18690,5307,2,32,21,2,1,NA,1542,0,5,0,0,0,0,0,0,1,0
18699,6480,2,60,24,5,0,NA,601,0,3,0,0,0,0,0,1,0,0
18748,1165,2,40,24,2,1,NA,1909,0,8,0,0,0,0,0,0,0,1
18785,5540,2,36,25,5,1,NA,890,0,6,0,1,0,0,0,0,0,0
18804,9901,2,29,20,5,1,NA,1560,0,8,0,0,0,0,0,0,0,1
18830,3193,2,55,26,3,0,NA,1743,0,1,1,0,0,0,0,0,0,0
18855,9099,2,45,30,6,1,NA,2804,0,4,0,0,0,0,1,0,0,0
18919,3450,2,34,11,5,1,NA,2375,0,5,0,0,0,0,0,0,1,0
18997,6846,2,24,18,1,1,NA,1708,1,7,0,0,0,1,0,0,0,0
19007,8106,2,35,28,7,1,NA,1269,1,3,0,0,0,0,0,1,0,0
19060,6759,2,30,24,4,1,NA,2764,0,6,0,1,0,0,0,0,0,0
19075,2990,2,65,20,5,0,NA,1542,0,8,0,0,0,0,0,0,0,1
19145,9243,2,53,15,3,0,NA,1634,0,5,0,0,0,0,0,0,1,0
19171,8183,2,40,20,2,1,NA,1615,0,3,0,0,0,0,0,1,0,0
19200,7584,2,29,26,5,1,NA,2084,0,3,0,0,0,0,0,1,0,0
19208,1988,2,37,13,7,1,NA,600,1,5,0,0,0,0,0,0,1,0
19213,3176,2,55,20,5,0,NA,1370,0,8,0,0,0,0,0,0,0,1
19222,4967,2,49,20,4,1,NA,1849,0,1,1,0,0,0,0,0,0,0
19230,3152,2,21,15,3,1,NA,1474,0,5,0,0,0,0,0,0,1,0
19248,10071,2,62,9,6,0,NA,1178,0,2,0,0,1,0,0,0,0,0
19255,7008,2,66,9,6,0,NA,1275,0,6,0,1,0,0,0,0,0,0
19259,8090,2,42,7,2,1,NA,1093,0,5,0,0,0,0,0,0,1,0
19284,3424,2,25,25,5,1,NA,1679,0,6,0,1,0,0,0,0,0,0
19289,6212,2,25,17,6,1,NA,1501,0,7,0,0,0,1,0,0,0,0
19294,1608,2,33,25,3,1,NA,1865,0,2,0,0,1,0,0,0,0,0
19303,1541,2,38,22,7,1,NA,2647,1,8,0,0,0,0,0,0,0,1
19328,1992,2,48,27,2,1,NA,2060,0,6,0,1,0,0,0,0,0,0
19343,2866,2,67,5,4,0,NA,1455,0,4,0,0,0,0,1,0,0,0
19379,2527,2,60,20,5,0,NA,1656,0,8,0,0,0,0,0,0,0,1
19406,334,2,55,19,7,0,NA,1671,1,3,0,0,0,0,0,1,0,0
19421,6934,2,28,31,2,1,NA,1641,0,2,0,0,1,0,0,0,0,0
19482,3446,2,25,12,2,1,NA,1689,0,6,0,1,0,0,0,0,0,0
19496,2163,2,30,12,2,1,NA,2390,0,6,0,1,0,0,0,0,0,0
19499,7484,2,28,1,1,1,NA,2366,1,4,0,0,0,0,1,0,0,0
19504,5933,2,68,29,6,0,NA,1288,0,4,0,0,0,0,1,0,0,0
19507,3479,2,35,29,6,1,NA,1006,0,1,1,0,0,0,0,0,0,0
19535,805,2,70,1,4,0,NA,424,0,5,0,0,0,0,0,0,1,0
19554,11194,2,35,16,5,1,NA,2966,0,3,0,0,0,0,0,1,0,0
19580,4493,2,52,17,6,0,NA,1143,0,7,0,0,0,1,0,0,0,0
19602,3750,2,52,13,3,0,NA,1237,0,2,0,0,1,0,0,0,0,0
19640,6841,2,38,4,4,1,NA,2053,0,4,0,0,0,0,1,0,0,0
19664,1593,2,60,23,3,0,NA,2244,0,5,0,0,0,0,0,0,1,0
19679,5926,2,30,23,2,1,NA,1506,0,2,0,0,1,0,0,0,0,0
19700,10642,2,28,2,3,1,NA,1243,0,4,0,0,0,0,1,0,0,0
19766,2073,2,75,16,5,0,NA,1313,0,3,0,0,0,0,0,1,0,0
19794,10470,2,60,25,2,0,NA,543,0,1,1,0,0,0,0,0,0,0
19840,3362,2,40,16,5,1,NA,1996,0,3,0,0,0,0,0,1,0,0
19862,11659,2,52,1,3,0,NA,2267,0,2,0,0,1,0,0,0,0,0
19899,7758,2,20,26,5,1,NA,3705,0,3,0,0,0,0,0,1,0,0
19919,9336,2,28,19,7,1,NA,298,1,3,0,0,0,0,0,1,0,0
19949,8109,2,45,3,2,1,NA,1854,0,4,0,0,0,0,1,0,0,0
19977,5207,2,26,18,2,1,NA,2827,0,7,0,0,0,1,0,0,0,0
19999,15,2,25,21,5,1,NA,1514,0,1,1,0,0,0,0,0,0,0
20039,10137,2,32,25,5,1,NA,1129,0,6,0,1,0,0,0,0,0,0
20045,1852,2,28,18,1,1,NA,1708,1,7,0,0,0,1,0,0,0,0
20052,4385,2,33,16,3,1,NA,2781,0,5,0,0,0,0,0,0,1,0
20070,10359,2,60,25,3,0,NA,1534,0,2,0,0,1,0,0,0,0,0
20092,1542,2,48,21,2,1,NA,2241,0,3,0,0,0,0,0,1,0,0
20132,3536,2,36,8,2,1,NA,1622,0,1,1,0,0,0,0,0,0,0
20145,9202,2,25,14,2,1,NA,1723,0,1,1,0,0,0,0,0,0,0
20151,9511,2,50,24,6,0,NA,594,0,4,0,0,0,0,1,0,0,0
20169,2049,2,30,15,6,1,NA,3709,0,1,1,0,0,0,0,0,0,0
20194,1491,2,28,23,1,1,NA,2520,1,8,0,0,0,0,0,0,0,1
20246,4871,2,49,27,2,1,NA,1384,0,7,0,0,0,1,0,0,0,0
20253,6794,2,52,19,7,0,NA,2243,1,3,0,0,0,0,0,1,0,0
20272,491,2,50,15,2,0,NA,2430,0,5,0,0,0,0,0,0,1,0
20287,4430,2,46,28,1,1,NA,1763,1,5,0,0,0,0,0,0,1,0
20288,8828,2,66,23,2,0,NA,2479,0,3,0,0,0,0,0,1,0,0
20321,120,2,26,23,3,1,NA,1364,0,5,0,0,0,0,0,0,1,0
20367,10654,2,38,8,5,1,NA,1429,0,6,0,1,0,0,0,0,0,0
20386,8601,2,75,13,3,0,NA,1077,0,2,0,0,1,0,0,0,0,0
20394,2984,2,26,22,2,1,NA,1712,0,6,0,1,0,0,0,0,0,0
20407,1443,2,58,15,7,0,NA,1470,1,8,0,0,0,0,0,0,0,1
20436,5667,2,30,16,5,1,NA,1574,0,3,0,0,0,0,0,1,0,0
20593,10957,2,25,22,3,1,NA,2907,0,3,0,0,0,0,0,1,0,0
20594,1141,2,61,12,4,0,NA,1390,0,8,0,0,0,0,0,0,0,1
20607,10906,2,38,17,5,1,NA,1645,0,5,0,0,0,0,0,0,1,0
20609,8823,2,30,12,3,1,NA,2568,0,7,0,0,0,1,0,0,0,0
20635,1851,2,25,14,2,1,NA,1372,0,1,1,0,0,0,0,0,0,0
20679,1123,2,40,11,5,1,NA,1866,0,5,0,0,0,0,0,0,1,0
20689,6854,2,28,13,5,1,NA,1266,0,8,0,0,0,0,0,0,0,1
20701,10983,2,22,16,7,1,NA,1430,1,1,1,0,0,0,0,0,0,0
20713,9823,2,23,9,6,1,NA,1932,0,2,0,0,1,0,0,0,0,0
20726,1679,2,30,9,1,1,NA,1818,1,4,0,0,0,0,1,0,0,0
20786,8193,2,30,23,2,1,NA,1846,0,2,0,0,1,0,0,0,0,0
20787,6525,2,21,24,6,1,NA,1994,0,4,0,0,0,0,1,0,0,0
20788,11361,2,47,13,7,1,NA,1796,1,5,0,0,0,0,0,0,1,0
20817,2772,2,27,28,7,1,NA,1962,1,3,0,0,0,0,0,1,0,0
20824,1386,2,35,23,3,1,NA,2638,0,6,0,1,0,0,0,0,0,0
20833,6651,2,50,17,5,0,NA,1368,0,3,0,0,0,0,0,1,0,0
20851,11065,2,24,12,4,1,NA,978,0,8,0,0,0,0,0,0,0,1
20982,11754,2,28,15,2,1,NA,1270,0,5,0,0,0,0,0,0,1,0
20985,749,2,28,26,3,1,NA,1246,0,1,1,0,0,0,0,0,0,0
