SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_9,adm2_7,adm2_3,adm2_1,adm2_8,adm2_2,adm2_5,adm2_4,adm2_6,adm2_10
30134,5603,1,60,21,18,111,6.490000000000001,6.239999999999999,0,3,0,0,1,0,0,0,0,0,0,0
30147,682,1,50,25,46,250,14,8.389999999999999,0,1,0,0,0,1,0,0,0,0,0,0
30148,10808,1,62,22,655,202,17.93,8.889999999999999,0,4,0,0,0,0,0,0,0,1,0,0
30172,2613,2,50,26,7,55,3.5799999999999996,2.7699999999999996,0,2,0,0,0,0,0,1,0,0,0,0
30174,388,2,65,11,300,83,5.45,4.879999999999999,0,10,0,0,0,0,0,0,0,0,0,1
30197,11233,1,22,1,201,461,32.94,19.6,1,8,0,0,0,0,1,0,0,0,0,0
30199,9627,2,20,28,24,152,7.5299999999999985,6.56,0,3,0,0,1,0,0,0,0,0,0,0
30206,10730,2,40,21,9,43,4.01,2.25,0,9,1,0,0,0,0,0,0,0,0,0
30211,7259,2,22,6,15,144,14.810000000000002,10.25,0,7,0,1,0,0,0,0,0,0,0,0
30216,4252,1,30,19,118,129,12.08,7.02,0,8,0,0,0,0,1,0,0,0,0,0
30217,11305,2,55,15,32,268,10.260000000000002,7.9799999999999995,0,8,0,0,0,0,1,0,0,0,0,0
30230,11137,2,75,25,30,96,4.740000000000001,2.9600000000000004,0,5,0,0,0,0,0,0,1,0,0,0
30236,9704,1,69,18,25,168,20.75,10.8,0,1,0,0,0,1,0,0,0,0,0,0
30239,6330,1,55,20,13,142,10.489999999999998,7.040000000000001,0,4,0,0,0,0,0,0,0,1,0,0
30255,3574,2,46,24,76,140,13.96,8.61,0,1,0,0,0,1,0,0,0,0,0,0
30258,2051,2,65,20,1884,268,31.439999999999998,12.879999999999999,0,4,0,0,0,0,0,0,0,1,0,0
30267,6488,1,20,21,87,316,24.42000000000001,16.820000000000004,0,4,0,0,0,0,0,0,0,1,0,0
30268,4276,2,28,8,20,158,30.310000000000002,7.199999999999999,0,1,0,0,0,1,0,0,0,0,0,0
30285,740,2,50,19,29,66,2.86,1.04,0,1,0,0,0,1,0,0,0,0,0,0
30290,6647,1,46,29,797,203,22.47,8.709999999999997,0,1,0,0,0,1,0,0,0,0,0,0
30304,7094,2,24,4,360,291,50.699999999999996,20.39,0,1,0,0,0,1,0,0,0,0,0,0
30313,6224,2,19,17,29,62,6.729999999999999,8.059999999999999,0,10,0,0,0,0,0,0,0,0,0,1
30324,10330,2,70,7,8,86,6.74,4.23,1,9,1,0,0,0,0,0,0,0,0,0
30329,6544,2,36,7,585,200,21.92,13.59,1,1,0,0,0,1,0,0,0,0,0,0
30339,416,1,32,27,20,119,6.950000000000001,6.539999999999999,0,3,0,0,1,0,0,0,0,0,0,0
30364,3623,1,40,19,24,73,7.1899999999999995,5.409999999999998,0,8,0,0,0,0,1,0,0,0,0,0
30377,3325,1,35,2,21,185,13.079999999999998,8.13,0,5,0,0,0,0,0,0,1,0,0,0
30388,4046,1,48,25,878,285,29.36,11.25,0,1,0,0,0,1,0,0,0,0,0,0
30394,9271,2,45,19,29,168,7.949999999999999,6.63,0,2,0,0,0,0,0,1,0,0,0,0
30407,1751,2,35,18,92,100,4.94,4.2700000000000005,0,3,0,0,1,0,0,0,0,0,0,0
30431,4893,1,28,7,147,246,14.92,9.72,1,1,0,0,0,1,0,0,0,0,0,0
30435,6359,1,25,29,75,90,3.28,2.3599999999999994,0,3,0,0,1,0,0,0,0,0,0,0
30438,8518,2,35,8,216,177,12.700000000000003,6.39,0,9,1,0,0,0,0,0,0,0,0,0
30448,8790,2,80,15,39,179,11.53,5.429999999999999,0,8,0,0,0,0,1,0,0,0,0,0
30455,2267,1,25,5,216,130,19.94,6.9799999999999995,0,5,0,0,0,0,0,0,1,0,0,0
30456,282,2,21,17,43,352,26.240000000000006,17.2,0,2,0,0,0,0,0,1,0,0,0,0
30480,4223,2,22,5,1444,364,31.240000000000002,12.299999999999997,0,1,0,0,0,1,0,0,0,0,0,0
30484,478,1,22,5,15,139,8.26,5.32,0,9,1,0,0,0,0,0,0,0,0,0
30492,53,1,55,9,13,111,10.16,6.42,0,9,1,0,0,0,0,0,0,0,0,0
30494,7811,2,36,20,29,173,16.44,13.459999999999999,0,3,0,0,1,0,0,0,0,0,0,0
30499,3800,2,25,1,1238,336,24.93,11.780000000000001,1,1,0,0,0,1,0,0,0,0,0,0
30504,8716,2,60,4,162,192,20.13,9.209999999999999,0,6,0,0,0,0,0,0,0,0,1,0
30548,6115,2,52,23,23,118,9.48,7.069999999999999,0,10,0,0,0,0,0,0,0,0,0,1
30569,9233,2,40,17,13,78,6.089999999999999,5.920000000000001,0,10,0,0,0,0,0,0,0,0,0,1
30573,7244,2,60,4,13,355,27.430000000000003,17.089999999999996,0,6,0,0,0,0,0,0,0,0,1,0
30575,7199,1,32,30,1383,278,28.900000000000002,13.32,0,1,0,0,0,1,0,0,0,0,0,0
30609,4819,2,61,27,45,111,7.92,4.749999999999998,0,5,0,0,0,0,0,0,1,0,0,0
30618,8773,2,46,18,89,258,9.75,7.290000000000001,0,3,0,0,1,0,0,0,0,0,0,0
30641,5941,1,23,8,25,191,8.56,6.199999999999999,0,7,0,1,0,0,0,0,0,0,0,0
30646,8531,1,35,3,54,244,18.15,11.3,0,5,0,0,0,0,0,0,1,0,0,0
30701,8680,1,25,21,30,258,18.830000000000002,9.250000000000002,0,9,1,0,0,0,0,0,0,0,0,0
30712,2428,2,29,21,31,99,4.709999999999999,4.01,0,5,0,0,0,0,0,0,1,0,0,0
30757,8376,2,20,20,22,83,13.340000000000002,7.62,0,2,0,0,0,0,0,1,0,0,0,0
30793,531,1,29,8,35,124,10.43,7.1899999999999995,0,7,0,1,0,0,0,0,0,0,0,0
30802,7634,1,18,6,1801,307,20.63,9.32,0,5,0,0,0,0,0,0,1,0,0,0
30834,2488,2,60,19,26,68,5.98,6.3,0,2,0,0,0,0,0,1,0,0,0,0
30843,8869,1,21,23,18,124,6.21,4.05,0,6,0,0,0,0,0,0,0,0,1,0
30868,2348,2,51,19,30,162,12.81,6.580000000000001,0,8,0,0,0,0,1,0,0,0,0,0
30914,5306,2,60,6,18,162,11.959999999999999,6.630000000000001,0,6,0,0,0,0,0,0,0,0,1,0
30922,1101,1,36,18,1862,330,27.99,11.889999999999999,0,9,1,0,0,0,0,0,0,0,0,0
30936,7578,2,21,23,14,184,9.72,7.2,0,10,0,0,0,0,0,0,0,0,0,1
30955,1101,2,68,18,363,157,15.16,7.87,0,9,1,0,0,0,0,0,0,0,0,0
30958,2792,1,65,20,12,176,16.23,9.269999999999998,0,4,0,0,0,0,0,0,0,1,0,0
31045,7561,2,21,19,17,118,8.67,3.9400000000000004,0,8,0,0,0,0,1,0,0,0,0,0
31066,7811,1,36,20,13,95,9.93,7.8500000000000005,0,3,0,0,1,0,0,0,0,0,0,0
31078,4910,1,21,30,2973,280,43.57,21.22,0,8,0,0,0,0,1,0,0,0,0,0
31079,10555,2,54,29,2793,325,26.090000000000007,8.31,0,1,0,0,0,1,0,0,0,0,0,0
31101,4158,1,41,2,73,215,16.78,9.89,0,5,0,0,0,0,0,0,1,0,0,0
31123,582,1,55,15,23,129,14.109999999999998,10.549999999999999,0,10,0,0,0,0,0,0,0,0,0,1
31134,7460,1,28,16,576,81,18.3,3.3600000000000003,0,8,0,0,0,0,1,0,0,0,0,0
31136,4346,1,40,19,9,78,7.03,4.429999999999999,0,8,0,0,0,0,1,0,0,0,0,0
31138,10711,2,23,1,34,92,8.52,6.590000000000001,1,2,0,0,0,0,0,1,0,0,0,0
31143,1970,2,70,14,45,41,5.09,4.840000000000001,0,3,0,0,1,0,0,0,0,0,0,0
31153,7679,1,27,19,7,105,10.930000000000001,6.9399999999999995,0,3,0,0,1,0,0,0,0,0,0,0
31163,7856,1,70,6,132,167,19.509999999999998,9.51,0,1,0,0,0,1,0,0,0,0,0,0
31169,3408,2,65,6,69,117,4.820000000000001,3.07,0,7,0,1,0,0,0,0,0,0,0,0
31170,5555,2,50,6,228,68,8.349999999999998,4.45,0,9,1,0,0,0,0,0,0,0,0,0
31174,6400,2,18,21,9,84,8.08,5.21,0,4,0,0,0,0,0,0,0,1,0,0
31192,1299,2,40,11,19,64,5.209999999999999,5.08,0,10,0,0,0,0,0,0,0,0,0,1
31211,3817,2,29,15,71,104,12.5,6.329999999999999,0,10,0,0,0,0,0,0,0,0,0,1
31234,5683,1,32,8,124,159,15.389999999999999,9.78,0,7,0,1,0,0,0,0,0,0,0,0
31248,685,2,32,27,16,89,11.02,7.329999999999999,0,5,0,0,0,0,0,0,1,0,0,0
31257,11233,2,55,1,86,275,20.74000000000001,11.61,1,8,0,0,0,0,1,0,0,0,0,0
31260,10828,1,21,3,0,14,1.5,0.6,0,5,0,0,0,0,0,0,1,0,0,0
31261,347,1,30,30,33,154,17.31,13.07,0,2,0,0,0,0,0,1,0,0,0,0
31270,5742,2,27,29,90,229,7.899999999999999,6.210000000000001,0,3,0,0,1,0,0,0,0,0,0,0
31293,4807,2,52,19,673,188,22.830000000000002,9.789999999999997,0,1,0,0,0,1,0,0,0,0,0,0
31335,11342,2,45,30,799,90,8.290000000000001,3.729999999999999,0,8,0,0,0,0,1,0,0,0,0,0
31336,3370,1,50,8,5,34,2.08,1.35,0,7,0,1,0,0,0,0,0,0,0,0
31346,5243,2,19,4,71,189,14.6,9.569999999999999,0,6,0,0,0,0,0,0,0,0,1,0
31349,7094,1,31,4,360,288,50.510000000000005,20.290000000000003,0,1,0,0,0,1,0,0,0,0,0,0
31350,4223,1,26,5,636,273,20.810000000000002,9.22,0,1,0,0,0,1,0,0,0,0,0,0
31373,514,2,35,8,1128,290,46.709999999999994,14.54,0,6,0,0,0,0,0,0,0,0,1,0
31393,7293,2,58,29,19,96,7.109999999999999,5.91,0,3,0,0,1,0,0,0,0,0,0,0
31398,4222,1,60,24,35,153,18.39,9.44,0,6,0,0,0,0,0,0,0,0,1,0
31414,1304,1,55,4,108,205,21.820000000000004,8.309999999999999,0,1,0,0,0,1,0,0,0,0,0,0
31430,1456,1,65,25,48,151,9.79,5.9,0,5,0,0,0,0,0,0,1,0,0,0
31438,6727,1,26,16,5,76,6.31,3.4699999999999998,0,8,0,0,0,0,1,0,0,0,0,0
31458,10285,2,38,21,34,64,5.029999999999999,3.6399999999999997,0,3,0,0,1,0,0,0,0,0,0,0
31459,9663,2,21,20,107,105,5.28,4.299999999999999,0,2,0,0,0,0,0,1,0,0,0,0
31463,7304,2,18,6,415,172,17.44,10.599999999999998,0,1,0,0,0,1,0,0,0,0,0,0
31465,4665,1,21,18,52,221,30.599999999999998,14.64,0,1,0,0,0,1,0,0,0,0,0,0
31476,10632,1,52,17,472,75,5.46,4.36,0,10,0,0,0,0,0,0,0,0,0,1
31489,1093,1,60,2,92,169,7.18,4.91,0,8,0,0,0,0,1,0,0,0,0,0
31496,9686,1,38,18,113,228,14.219999999999997,8.860000000000001,0,8,0,0,0,0,1,0,0,0,0,0
31497,5548,2,42,1,501,255,15.1,9.660000000000002,1,2,0,0,0,0,0,1,0,0,0,0
31499,11376,2,40,4,521,163,20.459999999999997,9.139999999999997,0,1,0,0,0,1,0,0,0,0,0,0
31543,5449,2,47,19,17,114,9.440000000000001,7.56,0,3,0,0,1,0,0,0,0,0,0,0
31562,8117,1,50,25,26,207,20.89,13.709999999999997,0,9,1,0,0,0,0,0,0,0,0,0
31580,2738,1,65,22,11,101,8.99,5.04,0,6,0,0,0,0,0,0,0,0,1,0
31590,5948,2,39,1,13,173,15.150000000000002,10.329999999999998,1,2,0,0,0,0,0,1,0,0,0,0
31639,3225,2,46,19,2680,181,14.249999999999998,13.049999999999999,0,2,0,0,0,0,0,1,0,0,0,0
31658,2456,2,65,19,1464,483,49.92,21.339999999999996,0,1,0,0,0,1,0,0,0,0,0,0
31679,6441,2,41,27,33,187,15.770000000000001,8.659999999999998,0,4,0,0,0,0,0,0,0,1,0,0
31681,11658,2,26,18,52,118,5.61,6.529999999999999,0,3,0,0,1,0,0,0,0,0,0,0
31699,11002,2,30,7,18,106,10.16,6.39,1,9,1,0,0,0,0,0,0,0,0,0
31702,9548,2,30,2,12,84,7.51,5.9399999999999995,0,6,0,0,0,0,0,0,0,0,1,0
31705,3928,2,24,29,258,105,9.320000000000002,5.590000000000002,0,5,0,0,0,0,0,0,1,0,0,0
31706,2300,1,48,1,19,198,32.01,8.76,1,8,0,0,0,0,1,0,0,0,0,0
31734,6016,2,20,22,37,118,13.580000000000002,8.969999999999999,0,4,0,0,0,0,0,0,0,1,0,0
31739,4101,1,40,9,11,87,6.999999999999999,5.479999999999998,0,7,0,1,0,0,0,0,0,0,0,0
31740,5870,1,65,4,6,133,12.17,6.759999999999999,0,5,0,0,0,0,0,0,1,0,0,0
31741,7076,2,26,19,13,57,4.5,4.0600000000000005,0,3,0,0,1,0,0,0,0,0,0,0
31746,11291,1,58,12,31,192,15.91,11.499999999999998,0,7,0,1,0,0,0,0,0,0,0,0
31794,3204,1,50,29,24,224,14.959999999999997,8.45,0,5,0,0,0,0,0,0,1,0,0,0
31830,4705,1,38,20,162,243,24.31000000000001,15.670000000000002,0,4,0,0,0,0,0,0,0,1,0,0
31832,1921,2,30,19,71,145,12.1,7.02,0,4,0,0,0,0,0,0,0,1,0,0
31837,2506,2,35,22,35,93,8.179999999999998,6.62,0,6,0,0,0,0,0,0,0,0,1,0
31847,10072,2,23,27,631,83,10.03,8.309999999999999,0,3,0,0,1,0,0,0,0,0,0,0
31853,6412,1,75,9,21,147,9.979999999999999,5.84,0,7,0,1,0,0,0,0,0,0,0,0
31857,1074,2,54,9,26,128,18.65,13.239999999999998,0,10,0,0,0,0,0,0,0,0,0,1
31868,5053,1,22,5,32,294,16.09,10.53,0,9,1,0,0,0,0,0,0,0,0,0
31875,7862,2,29,13,8,46,9.26,4.359999999999999,0,10,0,0,0,0,0,0,0,0,0,1
31894,4462,2,40,19,77,132,14.590000000000002,8.05,0,1,0,0,0,1,0,0,0,0,0,0
31896,4288,2,50,18,38,115,5.9399999999999995,6.02,0,3,0,0,1,0,0,0,0,0,0,0
31902,8600,2,55,6,12,142,14.489999999999998,8.01,0,1,0,0,0,1,0,0,0,0,0,0
31928,508,2,22,4,98,249,13.840000000000002,8.459999999999999,0,5,0,0,0,0,0,0,1,0,0,0
31945,8687,2,30,12,30,121,13.86,9.149999999999999,0,10,0,0,0,0,0,0,0,0,0,1
31966,6003,2,30,30,235,225,15.389999999999999,7.569999999999999,0,8,0,0,0,0,1,0,0,0,0,0
31967,9880,2,67,29,18,135,13.9,6.38,0,5,0,0,0,0,0,0,1,0,0,0
32019,2482,2,40,29,97,70,8.33,6.209999999999999,0,3,0,0,1,0,0,0,0,0,0,0
32032,11838,2,30,18,13,154,7.550000000000001,6.039999999999998,0,3,0,0,1,0,0,0,0,0,0,0
32034,2414,2,38,26,12,91,9.05,6.77,0,2,0,0,0,0,0,1,0,0,0,0
32035,4113,1,65,8,126,163,10.739999999999998,5.789999999999998,0,6,0,0,0,0,0,0,0,0,1,0
32051,6837,1,19,20,35,261,21.290000000000003,11.599999999999998,0,4,0,0,0,0,0,0,0,1,0,0
32065,6446,2,30,28,22,219,20.15,14.02,0,7,0,1,0,0,0,0,0,0,0,0
32087,1996,2,25,14,9,79,5.95,3.709999999999999,0,8,0,0,0,0,1,0,0,0,0,0
32103,8959,1,19,27,31,87,5.15,3,0,5,0,0,0,0,0,0,1,0,0,0
32106,9571,2,60,9,22,111,6.220000000000001,4.66,0,9,1,0,0,0,0,0,0,0,0,0
32109,9507,1,60,9,23,64,7.679999999999999,5.439999999999999,0,7,0,1,0,0,0,0,0,0,0,0
32113,2760,2,34,2,18,225,17.59,10.69,0,8,0,0,0,0,1,0,0,0,0,0
32151,8756,2,26,22,31,128,8.46,6.45,0,9,1,0,0,0,0,0,0,0,0,0
32158,3835,1,40,22,13,207,16.009999999999998,7.78,0,9,1,0,0,0,0,0,0,0,0,0
32187,4593,2,40,6,40,222,16.53,8.450000000000001,0,6,0,0,0,0,0,0,0,0,1,0
32189,11629,1,38,27,18,144,17.490000000000002,8.01,0,1,0,0,0,1,0,0,0,0,0,0
32199,2971,1,38,27,25,180,9.87,9.55,0,3,0,0,1,0,0,0,0,0,0,0
32216,6747,1,36,12,20,195,18.189999999999998,12.899999999999993,0,7,0,1,0,0,0,0,0,0,0,0
32222,6583,2,32,3,72,280,18.830000000000002,10.42,0,5,0,0,0,0,0,0,1,0,0,0
32231,5568,1,58,16,28,48,4.0600000000000005,3.0599999999999996,0,3,0,0,1,0,0,0,0,0,0,0
32252,740,1,21,19,35,98,7.800000000000001,3.0200000000000005,0,1,0,0,0,1,0,0,0,0,0,0
32264,1486,2,60,7,5,74,7.9,4.0200000000000005,1,9,1,0,0,0,0,0,0,0,0,0
32272,10251,2,42,4,94,258,17.07,10.26,0,5,0,0,0,0,0,0,1,0,0,0
32284,3867,1,29,22,21,101,9.53,6.739999999999999,0,6,0,0,0,0,0,0,0,0,1,0
32294,5809,2,65,24,572,136,12.69,4.95,0,1,0,0,0,1,0,0,0,0,0,0
32304,6188,2,28,18,694,94,6.829999999999999,3.9999999999999996,0,3,0,0,1,0,0,0,0,0,0,0
32321,4653,2,31,18,523,62,16.020000000000003,4.4799999999999995,0,3,0,0,1,0,0,0,0,0,0,0
32329,405,2,50,27,50,147,9.33,6.909999999999999,0,5,0,0,0,0,0,0,1,0,0,0
32394,5607,1,42,29,48,142,9.12,6.18,0,5,0,0,0,0,0,0,1,0,0,0
32411,10455,1,40,11,20,97,5.92,6.55,0,10,0,0,0,0,0,0,0,0,0,1
32417,3021,1,55,29,45,164,18.53,15.259999999999998,0,3,0,0,1,0,0,0,0,0,0,0
32427,2344,1,70,14,18,60,6.680000000000001,5.05,0,7,0,1,0,0,0,0,0,0,0,0
32454,5220,1,41,21,6,131,12.47,8.190000000000001,0,4,0,0,0,0,0,0,0,1,0,0
32461,5698,1,30,21,22,101,8.120000000000001,8.39,0,5,0,0,0,0,0,0,1,0,0,0
32468,3994,2,20,17,269,115,16.08,8.93,0,2,0,0,0,0,0,1,0,0,0,0
32479,1456,2,55,25,48,151,9.79,5.8999999999999995,0,5,0,0,0,0,0,0,1,0,0,0
32538,7244,2,22,4,13,335,25.32,16.53,0,6,0,0,0,0,0,0,0,0,1,0
32547,4222,1,24,24,34,175,21.28,11.31,0,6,0,0,0,0,0,0,0,0,1,0
32587,1449,2,49,30,165,173,12.01,7.38,0,5,0,0,0,0,0,0,1,0,0,0
32596,6209,1,25,29,54,186,14.119999999999997,10.18,0,1,0,0,0,1,0,0,0,0,0,0
32606,3324,2,18,24,22,90,6.49,4.56,0,6,0,0,0,0,0,0,0,0,1,0
32613,2155,1,27,15,19,323,26.68,12.95,0,9,1,0,0,0,0,0,0,0,0,0
32671,11061,2,60,8,11,94,8.59,4.64,0,9,1,0,0,0,0,0,0,0,0,0
32692,11638,1,27,20,64,121,8.469999999999999,7.499999999999998,0,3,0,0,1,0,0,0,0,0,0,0
32702,6188,1,35,18,924,128,9,5.739999999999999,0,3,0,0,1,0,0,0,0,0,0,0
32712,3594,2,35,19,446,129,12.610000000000001,7.53,0,4,0,0,0,0,0,0,0,1,0,0
32720,7126,2,19,6,64,141,7.29,4.999999999999999,0,5,0,0,0,0,0,0,1,0,0,0
32722,2300,2,42,1,18,152,27.7,7.05,1,8,0,0,0,0,1,0,0,0,0,0
32725,11198,1,30,7,28,171,18.730000000000004,11.359999999999998,1,5,0,0,0,0,0,0,1,0,0,0
32741,5611,1,40,8,343,378,26.490000000000002,13.280000000000001,0,6,0,0,0,0,0,0,0,0,1,0
32746,6079,2,30,2,328,136,15.04,6.66,0,6,0,0,0,0,0,0,0,0,1,0
32753,9880,2,34,29,18,160,17.140000000000004,7.84,0,5,0,0,0,0,0,0,1,0,0,0
32754,11380,2,75,28,21,120,11.979999999999999,8.34,0,7,0,1,0,0,0,0,0,0,0,0
32758,2026,2,21,30,17,110,9.809999999999999,6.48,0,5,0,0,0,0,0,0,1,0,0,0
32762,3823,2,60,28,2392,217,14.17,7.459999999999999,0,1,0,0,0,1,0,0,0,0,0,0
32769,3094,2,35,6,18,225,19.88,9.819999999999997,0,6,0,0,0,0,0,0,0,0,1,0
32823,7908,2,28,23,14,83,7.49,4.970000000000001,0,5,0,0,0,0,0,0,1,0,0,0
32846,11254,2,56,8,21,54,3.0599999999999996,2.53,0,7,0,1,0,0,0,0,0,0,0,0
32850,3951,2,65,4,704,178,14.91,7.459999999999999,0,5,0,0,0,0,0,0,1,0,0,0
32854,1304,2,20,4,132,178,17.35,6.2299999999999995,0,1,0,0,0,1,0,0,0,0,0,0
32876,1359,1,52,11,18,115,7.819999999999999,8.78,0,10,0,0,0,0,0,0,0,0,0,1
32885,4222,2,80,24,30,100,12.99,5.15,0,6,0,0,0,0,0,0,0,0,1,0
32887,3199,2,23,1,296,217,6.79,5.03,1,2,0,0,0,0,0,1,0,0,0,0
32888,1233,2,35,6,4,43,3.2199999999999998,2.8,0,9,1,0,0,0,0,0,0,0,0,0
32907,6484,2,80,10,93,166,11.450000000000001,6.09,0,9,1,0,0,0,0,0,0,0,0,0
32921,8250,2,22,14,20,140,10.170000000000002,7.720000000000001,0,7,0,1,0,0,0,0,0,0,0,0
32931,8832,2,30,6,47,285,22.049999999999997,15.620000000000001,0,6,0,0,0,0,0,0,0,0,1,0
32935,5601,2,18,21,39,76,8.55,7.889999999999998,0,5,0,0,0,0,0,0,1,0,0,0
32941,763,2,49,1,24,133,12.18,6.41,1,2,0,0,0,0,0,1,0,0,0,0
32942,9556,1,43,16,47,125,12.48,7.73,0,8,0,0,0,0,1,0,0,0,0,0
32943,6104,2,49,27,12,155,17.49,12.129999999999999,0,4,0,0,0,0,0,0,0,1,0,0
32950,5059,1,50,29,8,56,10.04,4.069999999999999,0,1,0,0,0,1,0,0,0,0,0,0
32962,11342,1,18,30,1010,158,15.189999999999998,8.549999999999999,0,8,0,0,0,0,1,0,0,0,0,0
32963,8135,1,55,15,28,271,14.72,7.88,0,8,0,0,0,0,1,0,0,0,0,0
33002,9905,1,58,23,114,257,22.260000000000005,13.229999999999999,0,10,0,0,0,0,0,0,0,0,0,1
33019,5542,1,70,1,26,302,29.479999999999997,12.81,1,8,0,0,0,0,1,0,0,0,0,0
33022,2079,2,30,6,12,93,8.959999999999999,6.300000000000001,0,7,0,1,0,0,0,0,0,0,0,0
33034,4914,2,46,2,5,90,7.209999999999999,6.279999999999999,0,2,0,0,0,0,0,1,0,0,0,0
33041,9434,2,60,14,25,251,13.25,8.29,0,7,0,1,0,0,0,0,0,0,0,0
33052,6133,2,35,6,6,96,9.110000000000003,4.839999999999999,0,6,0,0,0,0,0,0,0,0,1,0
33063,7434,2,18,7,26,272,13.63,9.149999999999999,1,9,1,0,0,0,0,0,0,0,0,0
33071,10377,2,70,8,20,141,9.920000000000002,4.869999999999999,0,9,1,0,0,0,0,0,0,0,0,0
33080,3225,1,24,19,2047,154,10.09,8.270000000000001,0,2,0,0,0,0,0,1,0,0,0,0
33115,3636,1,30,9,39,194,15.03,9.2,0,9,1,0,0,0,0,0,0,0,0,0
33121,11043,2,42,6,21,204,24.28,12.119999999999997,0,1,0,0,0,1,0,0,0,0,0,0
33129,10391,2,50,14,15,104,8.12,6.96,0,3,0,0,1,0,0,0,0,0,0,0
33130,916,1,62,16,1267,332,20.19,7.800000000000001,0,9,1,0,0,0,0,0,0,0,0,0
33149,7597,1,50,22,1155,272,23.3,10.669999999999998,0,4,0,0,0,0,0,0,0,1,0,0
33155,5863,2,60,22,63,132,10.809999999999999,6.269999999999999,0,4,0,0,0,0,0,0,0,1,0,0
33172,10801,1,55,2,65,206,16.339999999999996,9.319999999999997,0,5,0,0,0,0,0,0,1,0,0,0
33179,2827,1,48,8,22,212,14.219999999999999,10.280000000000001,0,7,0,1,0,0,0,0,0,0,0,0
33193,1764,2,21,3,92,133,11.85,7.119999999999999,0,2,0,0,0,0,0,1,0,0,0,0
33197,2607,1,27,22,1301,279,25.67,12.12,0,4,0,0,0,0,0,0,0,1,0,0
33218,10515,2,28,3,12,142,12.01,7.3100000000000005,0,5,0,0,0,0,0,0,1,0,0,0
33220,2008,2,23,22,9,73,5.819999999999999,4.299999999999999,0,7,0,1,0,0,0,0,0,0,0,0
33240,4176,2,30,5,40,239,13.16,8.96,0,9,1,0,0,0,0,0,0,0,0,0
33257,5773,2,35,8,16,145,14.55,10.699999999999996,0,1,0,0,0,1,0,0,0,0,0,0
33276,968,2,34,13,97,57,7.03,4.5200000000000005,0,10,0,0,0,0,0,0,0,0,0,1
33300,9356,2,35,20,918,83,29.240000000000002,6.47,0,3,0,0,1,0,0,0,0,0,0,0
33302,539,1,45,17,413,133,26.329999999999995,11.729999999999999,0,2,0,0,0,0,0,1,0,0,0,0
33341,207,2,65,8,316,205,24.990000000000002,10.02,0,6,0,0,0,0,0,0,0,0,1,0
33353,9727,2,40,8,13,80,6.88,3.9699999999999993,0,9,1,0,0,0,0,0,0,0,0,0
33386,6332,1,45,26,18,151,24.810000000000002,12.27,0,1,0,0,0,1,0,0,0,0,0,0
33389,802,2,35,5,959,151,12.319999999999999,7.089999999999999,0,5,0,0,0,0,0,0,1,0,0,0
33395,6729,1,25,30,407,184,23.89,15.37,0,1,0,0,0,1,0,0,0,0,0,0
33407,10364,2,28,26,1671,231,23.699999999999992,8.629999999999999,0,1,0,0,0,1,0,0,0,0,0,0
33414,8073,1,60,27,43,82,8.18,4.720000000000001,0,1,0,0,0,1,0,0,0,0,0,0
33421,3073,2,30,9,7,70,8.510000000000002,5.9799999999999995,0,9,1,0,0,0,0,0,0,0,0,0
33437,2686,2,31,30,79,106,5.970000000000001,5.319999999999999,0,2,0,0,0,0,0,1,0,0,0,0
33472,9717,2,60,27,30,80,8.919999999999998,3.72,0,1,0,0,0,1,0,0,0,0,0,0
33507,578,2,50,23,21,134,10.43,7.31,0,10,0,0,0,0,0,0,0,0,0,1
33508,2082,1,36,10,58,184,20.18,12.680000000000001,0,7,0,1,0,0,0,0,0,0,0,0
33571,6951,1,25,27,10,273,25.869999999999997,17.2,0,4,0,0,0,0,0,0,0,1,0,0
33589,4437,1,37,9,86,190,25.789999999999992,15.069999999999999,0,7,0,1,0,0,0,0,0,0,0,0
33594,2987,1,65,5,1077,319,32.81999999999999,19.749999999999996,0,5,0,0,0,0,0,0,1,0,0,0
33600,8117,2,65,25,43,239,18.439999999999998,9.89,0,9,1,0,0,0,0,0,0,0,0,0
33620,8126,2,40,30,28,257,12.19,8.91,0,7,0,1,0,0,0,0,0,0,0,0
33622,6446,2,20,28,21,138,9.9,6.76,0,7,0,1,0,0,0,0,0,0,0,0
33649,3679,1,50,17,47,140,7.29,7.34,0,2,0,0,0,0,0,1,0,0,0,0
33653,5504,1,35,15,12,113,9.610000000000001,5.369999999999999,0,8,0,0,0,0,1,0,0,0,0,0
33664,7866,1,30,25,24,126,9.04,6.08,0,5,0,0,0,0,0,0,1,0,0,0
33686,5522,1,40,8,40,153,12.610000000000001,8.969999999999999,0,7,0,1,0,0,0,0,0,0,0,0
33735,6128,2,28,28,11,182,17.94,10.7,0,1,0,0,0,1,0,0,0,0,0,0
33739,481,1,22,20,32,345,17.959999999999997,12.11,0,2,0,0,0,0,0,1,0,0,0,0
33750,11646,2,28,16,31,69,5.16,3.55,0,8,0,0,0,0,1,0,0,0,0,0
33753,2390,1,38,28,112,188,8.11,4.72,0,3,0,0,1,0,0,0,0,0,0,0
