SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_3,adm2_8,adm2_11,adm2_6,adm2_9,adm2_2,adm2_4,adm2_1,adm2_10,adm2_7,adm2_5
26061,5825,1,21,18,3,NA,NA,1750,0,7,0,0,0,0,0,0,0,0,0,1,0
26092,6639,1,37,18,6,NA,NA,2045,0,11,0,0,1,0,0,0,0,0,0,0,0
26111,10956,1,22,18,2,NA,NA,1276,0,3,1,0,0,0,0,0,0,0,0,0,0
26127,404,1,24,19,1,NA,NA,1099,1,2,0,0,0,0,0,1,0,0,0,0,0
26150,7191,1,50,26,4,NA,NA,647,0,7,0,0,0,0,0,0,0,0,0,1,0
26247,11271,1,75,27,1,NA,NA,2764,1,4,0,0,0,0,0,0,1,0,0,0,0
26250,4413,1,40,18,2,NA,NA,1662,0,3,1,0,0,0,0,0,0,0,0,0,0
26404,161,1,35,27,1,NA,NA,2108,1,4,0,0,0,0,0,0,1,0,0,0,0
26450,7885,1,31,18,3,NA,NA,908,0,7,0,0,0,0,0,0,0,0,0,1,0
26571,8021,1,68,20,4,NA,NA,1631,0,1,0,0,0,0,0,0,0,1,0,0,0
26698,8520,1,42,16,5,NA,NA,2582,0,8,0,1,0,0,0,0,0,0,0,0,0
26704,5553,1,76,25,6,NA,NA,1922,0,4,0,0,0,0,0,0,1,0,0,0,0
26764,9728,1,46,6,1,NA,NA,1000,1,3,1,0,0,0,0,0,0,0,0,0,0
26829,7732,1,50,8,2,NA,NA,1897,0,10,0,0,0,0,0,0,0,0,1,0,0
26894,9372,1,73,9,2,NA,NA,457,0,1,0,0,0,0,0,0,0,1,0,0,0
26897,11781,1,24,18,7,NA,NA,989,1,9,0,0,0,0,1,0,0,0,0,0,0
26904,8008,1,53,2,4,NA,NA,1570,0,2,0,0,0,0,0,1,0,0,0,0,0
26913,2252,1,48,23,3,NA,NA,657,0,11,0,0,1,0,0,0,0,0,0,0,0
26918,2441,1,30,16,6,NA,NA,2602,0,5,0,0,0,0,0,0,0,0,0,0,1
26958,583,1,47,6,1,NA,NA,3246,1,3,1,0,0,0,0,0,0,0,0,0,0
26969,7586,1,56,19,1,NA,NA,1522,1,9,0,0,0,0,1,0,0,0,0,0,0
27005,11366,1,22,17,5,NA,NA,3228,0,3,1,0,0,0,0,0,0,0,0,0,0
27048,8118,1,39,22,4,NA,NA,1296,0,9,0,0,0,0,1,0,0,0,0,0,0
27051,6850,1,58,4,5,NA,NA,2144,0,6,0,0,0,1,0,0,0,0,0,0,0
27091,6855,1,45,10,5,NA,NA,920,0,6,0,0,0,1,0,0,0,0,0,0,0
27127,10689,1,19,17,7,NA,NA,1587,1,5,0,0,0,0,0,0,0,0,0,0,1
27181,8911,1,40,15,4,NA,NA,1144,0,8,0,1,0,0,0,0,0,0,0,0,0
27189,1578,1,52,16,7,NA,NA,1329,1,5,0,0,0,0,0,0,0,0,0,0,1
27254,970,1,26,20,2,NA,NA,1204,0,2,0,0,0,0,0,1,0,0,0,0,0
27295,5733,1,33,20,1,NA,NA,591,1,11,0,0,1,0,0,0,0,0,0,0,0
27314,4608,1,36,10,3,NA,NA,1851,0,1,0,0,0,0,0,0,0,1,0,0,0
27486,7140,1,63,10,5,NA,NA,1694,0,10,0,0,0,0,0,0,0,0,1,0,0
27526,2354,1,62,5,7,NA,NA,1990,1,3,1,0,0,0,0,0,0,0,0,0,0
27588,8296,1,48,17,5,NA,NA,1540,0,11,0,0,1,0,0,0,0,0,0,0,0
27591,2852,1,51,16,4,NA,NA,1520,0,11,0,0,1,0,0,0,0,0,0,0,0
27661,8705,1,48,16,4,NA,NA,2493,0,3,1,0,0,0,0,0,0,0,0,0,0
