SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_3,adm2_1,adm2_8,adm2_2,adm2_7,adm2_10,adm2_5,adm2_6,adm2_4
2333,1002,1,29,25,35,242,11.540000000000001,9.769999999999998,0,0,3,0,1,0,0,0,0,0,0,0,0
2343,7030,1,55,4,37,197,23.840000000000003,11.75,4.05,0,1,0,0,1,0,0,0,0,0,0,0
2381,3501,1,32,3,24,161,13.200000000000001,8.95,0.396,0,9,1,0,0,0,0,0,0,0,0,0
2406,179,1,55,18,16,143,8.6,7.8100000000000005,0,0,3,0,1,0,0,0,0,0,0,0,0
2416,643,1,52,8,22,248,22.25,11.08,0.45,0,6,0,0,0,0,0,0,0,0,1,0
2427,4876,1,90,2,29,294,18.660000000000004,11.200000000000001,0,0,8,0,0,0,1,0,0,0,0,0,0
2436,3354,1,26,29,23,230,26.920000000000005,13.699999999999998,0.6129,0,1,0,0,1,0,0,0,0,0,0,0
2494,6566,1,18,19,3778,162,14.129999999999999,12.939999999999998,3.99,0,2,0,0,0,0,1,0,0,0,0,0
2515,7699,1,33,9,22,216,8.31,6.18,0,0,7,0,0,0,0,0,1,0,0,0,0
2525,5742,1,31,29,90,234,8.32,6.93,0,0,3,0,1,0,0,0,0,0,0,0,0
2528,3919,1,52,5,14,192,15.469999999999999,8.87,1.8,0,1,0,0,1,0,0,0,0,0,0,0
2529,1929,1,24,6,47,147,11.07,7.799999999999999,0,0,7,0,0,0,0,0,1,0,0,0,0
2581,1363,1,35,4,44,170,23,16.810000000000002,2.1,0,7,0,0,0,0,0,1,0,0,0,0
2599,1768,1,37,4,154,237,10.76,8.770000000000001,0.7829999999999999,0,7,0,0,0,0,0,1,0,0,0,0
2602,7950,1,80,20,921,197,20.270000000000003,9.27,0.243,0,8,0,0,0,1,0,0,0,0,0,0
2655,3073,1,35,9,7,96,11.860000000000003,8.319999999999999,0.243,0,9,1,0,0,0,0,0,0,0,0,0
2689,13,1,40,23,14,141,11.249999999999998,9.449999999999996,0,0,10,0,0,0,0,0,0,1,0,0,0
2734,10391,1,24,14,15,93,6.689999999999999,5.95,1.872,0,3,0,1,0,0,0,0,0,0,0,0
2754,6061,1,28,3,1555,263,30.19,16.64,0.4671,0,5,0,0,0,0,0,0,0,1,0,0
2756,5935,1,55,14,24,155,14.67,10.919999999999998,0,0,7,0,0,0,0,0,1,0,0,0,0
2800,6330,1,22,20,25,298,23.810000000000006,15.879999999999999,0.09270000000000002,0,4,0,0,0,0,0,0,0,0,0,1
2802,4236,1,48,26,268,407,39.199999999999996,16.6,0.45,0,1,0,0,1,0,0,0,0,0,0,0
2813,6265,1,31,22,20,311,18.75,9.559999999999999,0.2421,0,4,0,0,0,0,0,0,0,0,0,1
2844,1751,1,42,18,99,113,5.4799999999999995,5.090000000000001,0,0,3,0,1,0,0,0,0,0,0,0,0
2856,8667,1,32,25,1525,161,44.2,5.539999999999999,0.27,0,5,0,0,0,0,0,0,0,1,0,0
2870,11547,1,21,8,104,247,18.919999999999998,12.7,0,0,7,0,0,0,0,0,1,0,0,0,0
2979,3582,1,55,26,4,41,3.04,3.36,0.18,0,2,0,0,0,0,1,0,0,0,0,0
2989,11674,1,30,22,73,162,11.64,9.61,0,0,2,0,0,0,0,1,0,0,0,0,0
2998,9960,1,30,16,69,97,7.35,6.12,0,0,3,0,1,0,0,0,0,0,0,0,0
3025,5377,1,37,10,34,131,10.669999999999996,8.009999999999998,0,0,7,0,0,0,0,0,1,0,0,0,0
3049,9477,1,23,9,15,102,9.48,6.11,0.333,0,9,1,0,0,0,0,0,0,0,0,0
3050,7331,1,21,25,60,96,4.9799999999999995,2.8899999999999992,0,0,3,0,1,0,0,0,0,0,0,0,0
3071,3190,1,30,20,6,86,5,6.4,0,0,3,0,1,0,0,0,0,0,0,0,0
3167,5870,1,24,4,9,156,14.210000000000003,8.019999999999998,0.1152,0,5,0,0,0,0,0,0,0,1,0,0
3177,6870,1,24,9,22,102,23.810000000000002,6.16,0.4221,0,10,0,0,0,0,0,0,1,0,0,0
3191,2863,1,18,13,13,31,10.76,2.7899999999999996,2.104,0,10,0,0,0,0,0,0,1,0,0,0
3244,8661,1,70,21,27,259,21.370000000000005,11.2,0,0,9,1,0,0,0,0,0,0,0,0,0
3267,9698,1,18,19,159,113,4.290000000000001,3.9,0,0,3,0,1,0,0,0,0,0,0,0,0
3312,3077,1,59,18,14,85,7.82,8.049999999999999,0,0,3,0,1,0,0,0,0,0,0,0,0
3392,11201,1,35,21,28,167,14.87,8.89,0,0,4,0,0,0,0,0,0,0,0,0,1
3417,5521,1,21,21,47,391,36.89000000000001,18.110000000000003,0.5670000000000001,0,1,0,0,1,0,0,0,0,0,0,0
3427,7831,1,53,14,106,94,4.6,3.9899999999999998,0,0,3,0,1,0,0,0,0,0,0,0,0
3443,3844,1,35,17,41,105,7.87,7.77,1.71,0,10,0,0,0,0,0,0,1,0,0,0
3449,11596,1,36,30,16,107,9.48,6.699999999999999,0.108,0,7,0,0,0,0,0,1,0,0,0,0
3450,226,1,27,21,12,72,6.68,3.62,0.684,0,3,0,1,0,0,0,0,0,0,0,0
3475,6559,1,30,20,34,112,11.600000000000001,7.84,0.1764,0,4,0,0,0,0,0,0,0,0,0,1
3496,802,1,45,5,979,177,14.770000000000001,9.549999999999999,0.7911000000000001,0,5,0,0,0,0,0,0,0,1,0,0
3526,2988,1,47,21,56,334,42.71,19.209999999999997,0,0,1,0,0,1,0,0,0,0,0,0,0
3572,319,1,28,9,1442,222,13.78,7.11,0,0,10,0,0,0,0,0,0,1,0,0,0
3573,4063,1,40,3,35,92,5.73,6.63,0,0,2,0,0,0,0,1,0,0,0,0,0
3574,629,1,38,14,55,162,12.579999999999998,9.379999999999999,0,0,7,0,0,0,0,0,1,0,0,0,0
3665,8716,1,25,4,186,196,19.950000000000003,9.829999999999997,0.585,0,6,0,0,0,0,0,0,0,0,1,0
3666,3377,1,85,16,25,109,10.850000000000003,6.99,0,0,7,0,0,0,0,0,1,0,0,0,0
3706,10483,1,35,4,746,176,13.979999999999999,8.200000000000001,1.926,0,5,0,0,0,0,0,0,0,1,0,0
3707,1440,1,65,25,28,200,10.04,7.179999999999999,0.387,0,5,0,0,0,0,0,0,0,1,0,0
3718,6293,1,26,21,1920,151,17.059999999999995,13.349999999999998,2.226,0,4,0,0,0,0,0,0,0,0,0,1
3769,8955,1,24,7,36,104,9.12,5.619999999999999,0.486,1,9,1,0,0,0,0,0,0,0,0,0
3771,9919,1,20,16,36,167,14.689999999999998,10.63,0.22,0,7,0,0,0,0,0,1,0,0,0,0
3787,2008,1,21,22,28,186,14.759999999999998,11.39,0,0,7,0,0,0,0,0,1,0,0,0,0
3788,4057,1,23,27,41,311,26.450000000000003,16.53,0,0,1,0,0,1,0,0,0,0,0,0,0
3794,7693,1,19,2,81,97,8.37,5.6,0,0,2,0,0,0,0,1,0,0,0,0,0
3819,5005,1,33,24,25,172,22.800000000000004,10.53,0.747,0,1,0,0,1,0,0,0,0,0,0,0
3826,2333,1,20,26,58,171,11.75,6.639999999999999,0,0,2,0,0,0,0,1,0,0,0,0,0
3860,10808,1,21,22,1284,333,30.089999999999996,14.069999999999999,0,0,4,0,0,0,0,0,0,0,0,0,1
3899,4222,1,90,24,30,97,12.780000000000003,4.789999999999999,0.135,0,6,0,0,0,0,0,0,0,0,1,0
3910,11852,1,35,18,51,221,9.32,7.300000000000001,0,0,3,0,1,0,0,0,0,0,0,0,0
3931,10808,1,25,22,1284,333,30.089999999999996,14.07,0,0,4,0,0,0,0,0,0,0,0,0,1
3987,9040,1,74,28,12,106,3.4699999999999998,2.49,0.747,0,3,0,1,0,0,0,0,0,0,0,0
3991,5278,1,85,21,33,150,13.25,8.609999999999998,1.5310000000000001,0,10,0,0,0,0,0,0,1,0,0,0
4032,10296,1,80,24,30,388,20.41,15.849999999999994,0.306,0,7,0,0,0,0,0,1,0,0,0,0
4056,9682,1,40,27,16,230,20.19,9.969999999999999,0,0,1,0,0,1,0,0,0,0,0,0,0
4168,4394,1,22,6,90,68,10.279999999999998,6.140000000000001,0,0,7,0,0,0,0,0,1,0,0,0,0
4245,8733,1,32,1,18,208,22.019999999999996,12.999999999999998,0.4554,1,1,0,0,1,0,0,0,0,0,0,0
4291,4650,1,25,4,11,228,18.089999999999996,9.91,6.66,0,6,0,0,0,0,0,0,0,0,1,0
4305,754,1,40,15,21,176,16.95,10.05,46.53,0,9,1,0,0,0,0,0,0,0,0,0
4338,9316,1,23,16,32,173,8.43,9.339999999999998,0,0,3,0,1,0,0,0,0,0,0,0,0
4349,9477,1,28,9,20,126,12.690000000000001,8.37,0.333,0,9,1,0,0,0,0,0,0,0,0,0
4393,6400,1,47,21,12,92,8.57,5.32,1.476,0,4,0,0,0,0,0,0,0,0,0,1
4400,7460,1,55,16,577,113,21.54,4.98,0.243,0,8,0,0,0,1,0,0,0,0,0,0
4410,8274,1,42,28,56,276,30.59,21.259999999999998,0.888,0,4,0,0,0,0,0,0,0,0,0,1
4504,1902,1,22,9,14,179,15.049999999999997,11.639999999999997,0.297,0,7,0,0,0,0,0,1,0,0,0,0
4546,1813,1,65,3,1295,305,19.33,6.81,0.504,0,5,0,0,0,0,0,0,0,1,0,0
4547,4651,1,62,1,47,71,10.920000000000002,8.349999999999998,5.07,1,2,0,0,0,0,1,0,0,0,0,0
4566,5548,1,50,1,501,255,15.100000000000001,9.66,0,1,2,0,0,0,0,1,0,0,0,0,0
4571,3609,1,60,1,22,145,12.31,9.54,0,1,2,0,0,0,0,1,0,0,0,0,0
4664,9895,1,30,16,21,215,23.11,16.06,0,0,7,0,0,0,0,0,1,0,0,0,0
4739,1476,1,77,7,28,134,8.549999999999999,5.38,0,1,1,0,0,1,0,0,0,0,0,0,0
4763,6412,1,19,9,38,338,28.42,18.020000000000003,0.504,0,7,0,0,0,0,0,1,0,0,0,0
4824,9727,1,18,8,24,193,17.770000000000003,9.840000000000002,0.18,0,9,1,0,0,0,0,0,0,0,0,0
4889,2333,1,45,26,58,217,18.38,11.25,0,0,2,0,0,0,0,1,0,0,0,0,0
4903,5806,1,48,16,56,223,17.99,10.52,0,0,3,0,1,0,0,0,0,0,0,0,0
4939,2269,1,23,25,19,92,4.41,3.87,0.28800000000000003,0,5,0,0,0,0,0,0,0,1,0,0
4949,7700,1,45,18,51,76,4.89,4.219999999999998,0,0,3,0,1,0,0,0,0,0,0,0,0
4967,1490,1,65,14,16,128,9.1,5.549999999999999,0.486,0,8,0,0,0,1,0,0,0,0,0,0
4984,1155,1,50,25,37,111,6.13,5.219999999999999,0,0,3,0,1,0,0,0,0,0,0,0,0
5029,11024,1,45,30,48,153,10.780000000000001,7.459999999999999,0.225,0,2,0,0,0,0,1,0,0,0,0,0
5039,4943,1,29,3,20,167,15.469999999999999,9.08,0,0,5,0,0,0,0,0,0,0,1,0,0
5076,2722,1,70,4,21,523,33.69,18.189999999999998,3.5460000000000003,0,6,0,0,0,0,0,0,0,0,1,0
5077,8,1,26,29,114,254,11.06,9.12,0,0,3,0,1,0,0,0,0,0,0,0,0
5085,1036,1,80,8,49,153,14.059999999999997,8.419999999999998,0.35550000000000004,0,1,0,0,1,0,0,0,0,0,0,0
5092,6436,1,42,2,5,67,5.85,4.279999999999999,0,0,2,0,0,0,0,1,0,0,0,0,0
5095,3619,1,32,6,27,113,9.569999999999999,6.79,0,0,7,0,0,0,0,0,1,0,0,0,0
5099,10747,1,60,17,38,138,8.049999999999999,6.16,0,0,10,0,0,0,0,0,0,1,0,0,0
5127,4893,1,59,7,136,197,12.34,6.91,0.2655,1,1,0,0,1,0,0,0,0,0,0,0
5147,8700,1,55,7,19,135,13.020000000000001,8.679999999999998,0.279,1,9,1,0,0,0,0,0,0,0,0,0
5173,7304,1,45,6,584,239,25.349999999999998,15.599999999999998,0.6668999999999999,0,1,0,0,1,0,0,0,0,0,0,0
5189,7296,1,25,21,69,241,26.19,13.25,0,0,4,0,0,0,0,0,0,0,0,0,1
5214,4978,1,40,17,165,193,13.379999999999999,6.4399999999999995,2.628,0,9,1,0,0,0,0,0,0,0,0,0
5276,2348,1,60,19,30,168,13.100000000000001,6.560000000000001,0.243,0,8,0,0,0,1,0,0,0,0,0,0
5323,2975,1,38,3,559,81,18.67,5.509999999999999,0.14400000000000002,0,9,1,0,0,0,0,0,0,0,0,0
5330,5950,1,85,8,37,170,14.28,9.969999999999997,1.179,0,7,0,0,0,0,0,1,0,0,0,0
5341,9547,1,50,18,101,142,6.74,5.519999999999999,0,0,3,0,1,0,0,0,0,0,0,0,0
5367,1624,1,30,9,22,183,11.88,10.95,0.738,0,10,0,0,0,0,0,0,1,0,0,0
5374,3643,1,40,4,23,100,8.14,5.35,0.28800000000000003,0,6,0,0,0,0,0,0,0,0,1,0
5424,207,1,45,8,199,173,19.15,8.899999999999999,0,0,6,0,0,0,0,0,0,0,0,1,0
5465,328,1,32,2,20,145,12.65,9.49,0,0,2,0,0,0,0,1,0,0,0,0,0
5543,3507,1,65,30,18,105,9.24,7.28,0,0,2,0,0,0,0,1,0,0,0,0,0
5566,2530,1,70,6,28,114,6.969999999999999,3.22,0,0,9,1,0,0,0,0,0,0,0,0,0
5641,7244,1,65,4,32,519,42.339999999999996,26.159999999999997,6.516,0,6,0,0,0,0,0,0,0,0,1,0
5651,1314,1,31,30,64,156,11.51,7.460000000000001,1.359,0,8,0,0,0,1,0,0,0,0,0,0
5695,8716,1,35,4,1097,264,25.669999999999998,10.909999999999997,0.585,0,6,0,0,0,0,0,0,0,0,1,0
5710,11178,1,40,25,59,47,5.529999999999999,1.1,0.4104,0,1,0,0,1,0,0,0,0,0,0,0
5726,6870,1,80,9,4,40,19.72,1.73,0.8451000000000001,0,10,0,0,0,0,0,0,1,0,0,0
5783,1874,1,30,11,36,275,18.130000000000003,13.04,0,0,10,0,0,0,0,0,0,1,0,0,0
5786,1692,1,51,2,29,434,20.97,15.84,0,0,2,0,0,0,0,1,0,0,0,0,0
5792,2254,1,19,20,13,244,20.02,13.579999999999998,0.2313,0,4,0,0,0,0,0,0,0,0,0,1
5820,3789,1,45,21,1420,151,15.999999999999996,12.2,1.9224,0,4,0,0,0,0,0,0,0,0,0,1
5822,2481,1,60,2,100,278,24.1,15.989999999999998,2.565,0,6,0,0,0,0,0,0,0,0,1,0
5828,7031,1,50,6,24,128,7.91,6.699999999999999,0.243,0,7,0,0,0,0,0,1,0,0,0,0
5837,4850,1,72,6,18,107,9.269999999999998,5.02,0.504,0,5,0,0,0,0,0,0,0,1,0,0
5844,1074,1,56,9,38,206,30.77,21.32,2.9782,0,10,0,0,0,0,0,0,1,0,0,0
5924,6965,1,50,5,45,301,17.689999999999998,11.259999999999998,0.225,0,9,1,0,0,0,0,0,0,0,0,0
5937,8986,1,29,2,67,100,10.899999999999997,8.649999999999999,4.98,0,2,0,0,0,0,1,0,0,0,0,0
5971,10808,1,28,22,1284,333,30.09,14.07,0,0,4,0,0,0,0,0,0,0,0,0,1
5984,1449,1,55,30,154,188,16.42,9.000000000000002,0.47600000000000003,0,5,0,0,0,0,0,0,0,1,0,0
6016,6937,1,54,4,281,280,19.71,11.02,2.9510000000000005,0,5,0,0,0,0,0,0,0,1,0,0
6019,9811,1,30,21,185,233,19.679999999999996,10.690000000000001,0.918,0,1,0,0,1,0,0,0,0,0,0,0
6028,6243,1,40,30,27,78,8.2,7.090000000000001,0,0,2,0,0,0,0,1,0,0,0,0,0
6067,3171,1,36,14,404,105,10.67,7.300000000000001,0,0,7,0,0,0,0,0,1,0,0,0,0
6074,11658,1,29,18,45,115,5.640000000000001,6.72,0,0,3,0,1,0,0,0,0,0,0,0,0
6121,8692,1,64,6,20,210,18.09,9.84,0,0,5,0,0,0,0,0,0,0,1,0,0
6126,7949,1,23,6,26,136,10.19,5.88,0,0,7,0,0,0,0,0,1,0,0,0,0
6134,1404,1,50,9,34,80,6.62,6.669999999999998,2.028,0,10,0,0,0,0,0,0,1,0,0,0
6149,6884,1,30,6,26,140,13.760000000000002,8.31,0.486,0,9,1,0,0,0,0,0,0,0,0,0
6163,5318,1,40,12,52,157,12.6,13.579999999999995,3.57,0,10,0,0,0,0,0,0,1,0,0,0
6174,10548,1,65,20,18,52,6.509999999999999,4.229999999999999,0.117,0,8,0,0,0,1,0,0,0,0,0,0
6181,8839,1,22,1,34,327,25.360000000000003,12.81,0.07200000000000001,1,8,0,0,0,1,0,0,0,0,0,0
6197,2942,1,22,24,776,235,16.42,7.869999999999999,0.972,0,6,0,0,0,0,0,0,0,0,1,0
6251,9874,1,66,6,522,237,20.82,6.369999999999999,0.18,0,9,1,0,0,0,0,0,0,0,0,0
6279,628,1,38,4,29,337,28.839999999999996,14.469999999999997,0.9,0,6,0,0,0,0,0,0,0,0,1,0
6296,7242,1,40,7,1809,331,25.459999999999997,8.569999999999999,0,1,1,0,0,1,0,0,0,0,0,0,0
6345,786,1,22,22,8,100,7.929999999999999,4.51,2.313,0,6,0,0,0,0,0,0,0,0,1,0
6377,3162,1,80,7,18,171,8.57,6.199999999999999,0,1,7,0,0,0,0,0,1,0,0,0,0
6390,8600,1,30,6,17,204,20.349999999999998,11.85,0.1485,0,1,0,0,1,0,0,0,0,0,0,0
6398,7884,1,55,20,22,92,7.809999999999999,5.449999999999999,0.2277,0,8,0,0,0,1,0,0,0,0,0,0
6416,10282,1,93,6,352,288,11.96,6.77,0.18,0,7,0,0,0,0,0,1,0,0,0,0
6437,4364,1,35,24,177,174,11.989999999999998,8.059999999999999,0,0,7,0,0,0,0,0,1,0,0,0,0
6474,9727,1,21,8,19,140,12.87,7.35,0.18,0,9,1,0,0,0,0,0,0,0,0,0
6512,2619,1,45,22,19,79,6.9799999999999995,5.21,0.234,0,7,0,0,0,0,0,1,0,0,0,0
6530,3595,1,55,25,24,55,10.85,6.4,0,0,3,0,1,0,0,0,0,0,0,0,0
6601,3078,1,36,6,30,213,17.4,10.749999999999998,6.435,0,6,0,0,0,0,0,0,0,0,1,0
6623,6209,1,29,29,54,186,14.120000000000001,10.179999999999998,1.269,0,1,0,0,1,0,0,0,0,0,0,0
6661,7282,1,66,6,6,112,10.19,5.749999999999999,1.3230000000000002,0,6,0,0,0,0,0,0,0,0,1,0
6698,2942,1,28,24,776,235,16.42,7.869999999999999,0.972,0,6,0,0,0,0,0,0,0,0,1,0
6744,9453,1,27,15,27,120,12.93,8.129999999999999,0.369,0,8,0,0,0,1,0,0,0,0,0,0
6831,10526,1,35,22,41,196,12.879999999999999,9.64,0.9,0,2,0,0,0,0,1,0,0,0,0,0
6843,7031,1,21,6,24,136,9.16,7.329999999999999,0.243,0,7,0,0,0,0,0,1,0,0,0,0
6859,11061,1,18,8,18,169,15.95,8.459999999999999,0.369,0,9,1,0,0,0,0,0,0,0,0,0
6908,10711,1,26,1,35,156,17.490000000000002,12.94,0.738,1,2,0,0,0,0,1,0,0,0,0,0
6924,5948,1,45,1,13,186,17.080000000000002,11.669999999999998,0,1,2,0,0,0,0,1,0,0,0,0,0
6927,11756,1,35,2,24,158,17.74,12.16,0,0,1,0,0,1,0,0,0,0,0,0,0
6954,2482,1,43,29,113,75,7.54,6.21,0,0,3,0,1,0,0,0,0,0,0,0,0
6982,9715,1,35,19,2786,502,34.010000000000005,15.73,2.736,0,1,0,0,1,0,0,0,0,0,0,0
6991,319,1,70,9,764,148,9.07,5.8100000000000005,0,0,10,0,0,0,0,0,0,1,0,0,0
7007,4074,1,70,26,1590,183,18.110000000000003,7.6499999999999995,4.4511,0,1,0,0,1,0,0,0,0,0,0,0
7034,4239,1,60,4,44,152,11.64,6.11,0.369,0,9,1,0,0,0,0,0,0,0,0,0
7070,2613,1,27,26,7,62,4.0600000000000005,3.5999999999999996,0.279,0,2,0,0,0,0,1,0,0,0,0,0
7092,9121,1,20,10,33,163,11.79,6.929999999999999,0.243,0,9,1,0,0,0,0,0,0,0,0,0
7116,7497,1,70,24,433,78,16.930000000000003,5.489999999999998,0,0,7,0,0,0,0,0,1,0,0,0,0
7128,9766,1,26,4,28,249,19.910000000000007,11.409999999999998,4.626,0,5,0,0,0,0,0,0,0,1,0,0
7141,8213,1,32,7,19,114,10.289999999999997,6.4799999999999995,0,1,5,0,0,0,0,0,0,0,1,0,0
7147,7823,1,18,26,247,219,7.609999999999999,7.019999999999999,0,0,2,0,0,0,0,1,0,0,0,0,0
7150,6167,1,18,24,712,298,25.270000000000007,14.999999999999998,4.059,0,1,0,0,1,0,0,0,0,0,0,0
7159,7685,1,26,19,21,96,7.539999999999999,3.4699999999999998,0.2277,0,8,0,0,0,1,0,0,0,0,0,0
7171,11672,1,45,10,43,199,18.35,13.169999999999998,0,0,7,0,0,0,0,0,1,0,0,0,0
7207,8731,1,25,14,25,114,9.08,7.1000000000000005,0,0,7,0,0,0,0,0,1,0,0,0,0
7230,11516,1,40,1,40,151,15.179999999999998,9.899999999999999,0.18,1,2,0,0,0,0,1,0,0,0,0,0
7241,3501,1,65,3,3,47,4.42,3.05,0.396,0,9,1,0,0,0,0,0,0,0,0,0
7248,6981,1,65,8,262,206,13.129999999999997,6.199999999999998,0.18,0,9,1,0,0,0,0,0,0,0,0,0
7252,7949,1,18,6,83,154,13.169999999999998,8.549999999999999,0,0,7,0,0,0,0,0,1,0,0,0,0
7254,1404,1,18,9,49,102,7.379999999999998,6.629999999999999,2.028,0,10,0,0,0,0,0,0,1,0,0,0
7264,6955,1,23,27,29,163,11.649999999999999,8.04,0.5887,0,1,0,0,1,0,0,0,0,0,0,0
7294,8881,1,60,18,15,92,8.600000000000001,3.9999999999999996,0,0,8,0,0,0,1,0,0,0,0,0,0
7296,5326,1,35,20,199,207,17.05,10.489999999999998,0.1305,0,4,0,0,0,0,0,0,0,0,0,1
7303,11305,1,21,15,25,248,14,10.669999999999998,0.333,0,8,0,0,0,1,0,0,0,0,0,0
7314,11441,1,20,21,26,90,7.019999999999999,6.55,0.387,0,5,0,0,0,0,0,0,0,1,0,0
7343,9366,1,35,7,31,146,14.290000000000001,9.6,0,1,9,1,0,0,0,0,0,0,0,0,0
7378,3325,1,75,2,22,155,9.07,5.8999999999999995,0.342,0,5,0,0,0,0,0,0,0,1,0,0
7391,5746,1,36,18,15,130,14.64,9.07,2.169,0,8,0,0,0,1,0,0,0,0,0,0
7421,6388,1,21,29,14,155,14.069999999999999,11.01,1.989,0,5,0,0,0,0,0,0,0,1,0,0
7473,9746,1,55,13,71,87,8.62,5.579999999999999,0.207,0,3,0,1,0,0,0,0,0,0,0,0
7560,10794,1,56,2,122,143,8.69,6.069999999999999,0.18900000000000003,0,2,0,0,0,0,1,0,0,0,0,0
7561,10772,1,60,4,39,143,12.149999999999999,7.9399999999999995,0.486,0,9,1,0,0,0,0,0,0,0,0,0
7638,5246,1,50,6,692,507,28.64,14.589999999999996,1.854,0,6,0,0,0,0,0,0,0,0,1,0
7702,6441,1,45,27,46,229,23.4,16.18,1.683,0,4,0,0,0,0,0,0,0,0,0,1
7775,419,1,43,3,15,74,4.8,3.83,0,0,2,0,0,0,0,1,0,0,0,0,0
7782,11469,1,70,4,21,160,16.719999999999995,8.349999999999998,0.06,0,6,0,0,0,0,0,0,0,0,1,0
7787,877,1,21,29,17,79,19.8,4.81,0.477,0,3,0,1,0,0,0,0,0,0,0,0
7792,2838,1,85,19,10,141,38.16,8.709999999999999,0.162,0,4,0,0,0,0,0,0,0,0,0,1
7829,9213,1,32,22,63,225,18.31,15.129999999999999,0.63,0,2,0,0,0,0,1,0,0,0,0,0
7845,8301,1,50,18,18,375,15.02,6.99,0.369,0,8,0,0,0,1,0,0,0,0,0,0
7864,3159,1,52,17,894,268,15.82,8.17,0.45,0,9,1,0,0,0,0,0,0,0,0,0
7887,480,1,19,19,10,83,9.21,5.220000000000001,0,0,8,0,0,0,1,0,0,0,0,0,0
7912,195,1,35,20,19,51,7.619999999999999,5.179999999999999,0.1782,0,4,0,0,0,0,0,0,0,0,0,1
7963,9356,1,40,20,918,85,29.73,6.41,0,0,3,0,1,0,0,0,0,0,0,0,0
7989,752,1,50,15,17,37,3.93,1.8000000000000003,0.18900000000000003,0,8,0,0,0,1,0,0,0,0,0,0
8006,9729,1,25,20,40,135,11.219999999999999,7.7,0.30419999999999997,0,8,0,0,0,1,0,0,0,0,0,0
8026,1449,1,25,30,145,98,6.43,3.7099999999999995,1.421,0,5,0,0,0,0,0,0,0,1,0,0
8029,8015,1,50,21,24,99,9.24,6.989999999999999,0.504,0,3,0,1,0,0,0,0,0,0,0,0
8039,4910,1,47,30,2975,282,43.83,21.439999999999998,4.35,0,8,0,0,0,1,0,0,0,0,0,0
8047,706,1,22,28,26,198,20.28,11.689999999999998,0,0,1,0,0,1,0,0,0,0,0,0,0
8083,4653,1,39,18,878,85,25.39,4.669999999999999,0,0,3,0,1,0,0,0,0,0,0,0,0
8091,7856,1,23,6,172,178,20.59,10.239999999999998,0.6939,0,1,0,0,1,0,0,0,0,0,0,0
8107,123,1,29,8,29,260,24.019999999999996,12.07,0.126,0,6,0,0,0,0,0,0,0,0,1,0
8127,6453,1,60,28,58,247,13.119999999999997,9.079999999999997,0.171,0,4,0,0,0,0,0,0,0,0,0,1
8145,5648,1,38,18,32,183,21.4,10.22,0,0,1,0,0,1,0,0,0,0,0,0,0
8170,6349,1,35,25,15,542,32.01,22.05,0.882,0,9,1,0,0,0,0,0,0,0,0,0
8231,1505,1,24,3,30,142,14.94,10.87,1.2141000000000002,0,5,0,0,0,0,0,0,0,1,0,0
8233,799,1,73,30,93,165,18.870000000000005,10.24,0.44190000000000007,0,1,0,0,1,0,0,0,0,0,0,0
8279,6316,1,50,16,0,44,4.43,3.46,2.106,0,8,0,0,0,1,0,0,0,0,0,0
8306,4878,1,43,20,46,194,17.970000000000002,11.479999999999999,0,0,2,0,0,0,0,1,0,0,0,0,0
8335,7282,1,34,6,12,122,12.559999999999999,8.03,1.107,0,6,0,0,0,0,0,0,0,0,1,0
8372,7610,1,41,3,122,171,16.95,10.84,0,0,9,1,0,0,0,0,0,0,0,0,0
8420,1325,1,50,24,31,374,31.980000000000004,20.059999999999995,2.34,0,1,0,0,1,0,0,0,0,0,0,0
8438,4849,1,50,13,55,151,7.319999999999999,6.449999999999999,0.594,0,3,0,1,0,0,0,0,0,0,0,0
8450,2973,1,48,22,55,247,25.080000000000002,16.880000000000003,0.738,0,9,1,0,0,0,0,0,0,0,0,0
8542,5935,1,22,14,26,127,10.739999999999998,7.59,0,0,7,0,0,0,0,0,1,0,0,0,0
8580,8813,1,37,20,28,177,16.5,8.719999999999999,0,0,4,0,0,0,0,0,0,0,0,0,1
8596,4416,1,23,24,904,196,16.470000000000002,9.11,0.28350000000000003,0,1,0,0,1,0,0,0,0,0,0,0
8621,5371,1,38,21,42,269,27.020000000000003,16.560000000000002,0.6668999999999999,0,4,0,0,0,0,0,0,0,0,0,1
8635,7578,1,60,23,14,186,9.94,7.57,0,0,10,0,0,0,0,0,0,1,0,0,0
8659,4685,1,21,21,1077,225,18.220000000000002,9.629999999999999,0.234,0,10,0,0,0,0,0,0,1,0,0,0
8668,7949,1,50,6,54,232,17.150000000000002,11.440000000000001,0,0,7,0,0,0,0,0,1,0,0,0,0
8685,2497,1,28,8,19,112,8.38,5.209999999999999,0.21600000000000005,0,6,0,0,0,0,0,0,0,0,1,0
8686,3126,1,32,13,22,87,4.56,5.04,0,0,3,0,1,0,0,0,0,0,0,0,0
8703,2276,1,18,1,0,78,8.75,8.57,0.126,1,2,0,0,0,0,1,0,0,0,0,0
