SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_3,adm2_8,adm2_11,adm2_6,adm2_9,adm2_2,adm2_4,adm2_1,adm2_10,adm2_7,adm2_5
564,5604,1,51,14,37,872,10.59,7.520000000000001,6.992999999999999,0,3,1,0,0,0,0,0,0,0,0,0,0
596,7965,1,32,16,46,5851,9.82,10.139999999999999,27.03,0,3,1,0,0,0,0,0,0,0,0,0,0
624,5098,1,80,15,59,1365,16.610000000000003,11.429999999999998,6.471,0,1,0,0,0,0,0,0,0,1,0,0,0
790,6971,1,25,19,370,132,7.13,5.489999999999999,0,0,11,0,0,1,0,0,0,0,0,0,0,0
804,4393,1,20,5,49,516,14.969999999999995,6.919999999999998,17.721,0,6,0,0,0,1,0,0,0,0,0,0,0
810,10418,1,84,25,16,1995,9.9,4.05,10.016,0,4,0,0,0,0,0,0,1,0,0,0,0
813,1708,1,78,14,65,146,11.139999999999999,8.489999999999997,5.142,0,3,1,0,0,0,0,0,0,0,0,0,0
854,11341,1,47,11,53,538,7.57,1.8399999999999999,4.272749999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
856,5419,1,43,29,38,2767,8.440000000000001,6.649999999999998,14.265600000000001,0,8,0,1,0,0,0,0,0,0,0,0,0
923,8363,1,91,18,131,236,14.09,8.28,0.3375,0,7,0,0,0,0,0,0,0,0,0,1,0
959,11158,1,22,19,17,1315,4.84,3.3599999999999994,5.9572,0,11,0,0,1,0,0,0,0,0,0,0,0
1031,11444,1,49,11,42,2721,8.05,5.789999999999999,12.1158,0,1,0,0,0,0,0,0,0,1,0,0,0
1057,880,1,54,20,391,533,17.02,9.16,0.45,0,11,0,0,1,0,0,0,0,0,0,0,0
1077,2797,1,58,29,34,91,4.47,2.9699999999999998,0.035,0,8,0,1,0,0,0,0,0,0,0,0,0
1100,3730,1,62,20,77,147,14.01,10.36,8.133,0,1,0,0,0,0,0,0,0,1,0,0,0
1118,1702,1,45,20,26,240,38.269999999999996,10.01,5.369,0,7,0,0,0,0,0,0,0,0,0,1,0
1136,361,1,32,18,70,3356,13.550000000000002,8.849999999999998,15.3185,0,7,0,0,0,0,0,0,0,0,0,1,0
1149,404,1,55,19,61,797,6.2700000000000005,5.029999999999999,3.37,0,2,0,0,0,0,0,1,0,0,0,0,0
1157,8062,1,53,10,54,3966,9.03,7.1899999999999995,18.3934,0,6,0,0,0,1,0,0,0,0,0,0,0
1213,10592,1,42,26,61,105,6.34,4.779999999999999,0.5517,0,4,0,0,0,0,0,0,1,0,0,0,0
1215,9970,1,47,22,4061,744,19.229999999999997,12.72,8.785499999999999,0,8,0,1,0,0,0,0,0,0,0,0,0
1248,11834,1,41,10,16,59,4.880000000000001,4.1,0.085,0,9,0,0,0,0,1,0,0,0,0,0,0
1344,4277,1,36,20,187,130,9.489999999999998,8.299999999999999,1.5975000000000001,0,2,0,0,0,0,0,1,0,0,0,0,0
1348,3266,1,21,25,78,163,9.109999999999998,4.4399999999999995,1.90809,0,9,0,0,0,0,1,0,0,0,0,0,0
1353,703,1,41,13,507,180,32.69,5.64,2.9639,0,1,0,0,0,0,0,0,0,1,0,0,0
1383,5288,1,45,10,156,266,20.219999999999995,8.61,2.5177,0,6,0,0,0,1,0,0,0,0,0,0,0
1488,7057,1,50,13,29,50,4.920000000000001,3.87,0,0,5,0,0,0,0,0,0,0,0,0,0,1
1549,9734,1,36,17,32,2031,6.33,8.17,9.319,0,5,0,0,0,0,0,0,0,0,0,0,1
1551,2145,1,70,16,9,59,3.599999999999999,4.85,1.045,0,6,0,0,0,1,0,0,0,0,0,0,0
1560,1514,1,47,18,29,111,5.95,4.24,0,0,2,0,0,0,0,0,1,0,0,0,0,0
1605,8522,1,18,5,16,162,7.869999999999999,6.88,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1639,1499,1,28,26,209,135,4.9,4.449999999999999,1.125,0,4,0,0,0,0,0,0,1,0,0,0,0
1658,8208,1,18,16,92,225,13.730000000000002,9.589999999999998,6.248499999999999,0,5,0,0,0,0,0,0,0,0,0,0,1
1659,4344,1,38,20,417,211,14.810000000000002,7.420000000000001,6.264900000000001,0,5,0,0,0,0,0,0,0,0,0,0,1
1673,6328,1,22,12,21,139,7.31,4.080000000000001,0,0,8,0,1,0,0,0,0,0,0,0,0,0
1720,6246,1,53,11,108,3405,12.790000000000001,5.8100000000000005,15.989599999999998,0,1,0,0,0,0,0,0,0,1,0,0,0
1729,2004,1,60,6,233,1485,9.480000000000002,7.039999999999999,7.552,0,3,1,0,0,0,0,0,0,0,0,0,0
1787,5500,1,30,18,49,98,4.15,4.2299999999999995,0,0,2,0,0,0,0,0,1,0,0,0,0,0
1835,4953,1,52,10,11,1261,4.509999999999999,4.68,6.0416,0,1,0,0,0,0,0,0,0,1,0,0,0
1873,8473,1,65,20,29,768,4.23,2.35,7.0875,0,1,0,0,0,0,0,0,0,1,0,0,0
1944,1547,1,83,20,131,1216,4.289999999999999,3.339999999999999,2.5934999999999997,0,11,0,0,1,0,0,0,0,0,0,0,0
1951,5697,1,18,28,7,85,5.119999999999999,4.14,0,0,11,0,0,1,0,0,0,0,0,0,0,0
2055,9393,1,40,18,115,94,11.2,8.120000000000001,3.5789999999999997,0,8,0,1,0,0,0,0,0,0,0,0,0
2060,3350,1,75,14,281,2046,16.52,7.81,8.6072,0,10,0,0,0,0,0,0,0,0,1,0,0
2061,4396,1,60,26,83,202,8.97,6.069999999999999,1.4994,0,4,0,0,0,0,0,0,1,0,0,0,0
2072,10129,1,55,15,94,63,7.01,4.17,3.4895,0,11,0,0,1,0,0,0,0,0,0,0,0
2083,7897,1,60,12,36,77,7.890000000000001,5.369999999999999,2.16,0,10,0,0,0,0,0,0,0,0,1,0,0
2160,3087,1,77,20,6,45,2.3800000000000003,1.6,0.126,0,9,0,0,0,0,1,0,0,0,0,0,0
2169,97,1,30,2,54,108,5.959999999999998,4.209999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
2182,9660,1,55,20,23,1274,7.3,7.51,5.649799999999999,0,11,0,0,1,0,0,0,0,0,0,0,0
2208,926,1,25,12,44,83,7.81,5.72,0.45,0,10,0,0,0,0,0,0,0,0,1,0,0
2261,4944,1,20,21,76,189,6.5200000000000005,3.3399999999999994,0.5283000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
2267,6132,1,59,10,32,2104,8.649999999999999,5.609999999999999,9.275,0,1,0,0,0,0,0,0,0,1,0,0,0
2321,3932,1,41,26,19,2169,11.089999999999996,8.649999999999999,9.989999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0
2357,8911,1,29,15,2,110,3.11,2.9000000000000004,0.6615000000000001,0,8,0,1,0,0,0,0,0,0,0,0,0
2396,2319,1,55,5,93,416,13.25,6.749999999999997,16.2576,0,6,0,0,0,1,0,0,0,0,0,0,0
2421,3847,1,35,23,159,990,8.02,4.43,9.116999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0
2452,9419,1,45,27,24,1648,5.449999999999999,4.529999999999999,9.67,0,6,0,0,0,1,0,0,0,0,0,0,0
2503,8057,1,42,15,45,63,7.290000000000001,5.239999999999999,0,0,5,0,0,0,0,0,0,0,0,0,0,1
2533,6519,1,38,18,37,2258,4.36,2.0000000000000004,10.7255,0,3,1,0,0,0,0,0,0,0,0,0,0
2542,8765,1,27,24,25,147,9.030000000000001,4.849999999999999,0,0,11,0,0,1,0,0,0,0,0,0,0,0
2578,8085,1,56,5,12,382,11.879999999999999,7.74,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2626,7992,1,22,18,151,3216,9.37,7.89,14.800899999999999,0,8,0,1,0,0,0,0,0,0,0,0,0
2672,8645,1,63,15,4,53,7.63,5.579999999999999,3.2712,0,3,1,0,0,0,0,0,0,0,0,0,0
2686,11366,1,51,17,251,247,14.239999999999998,9.180000000000001,5.369999999999999,0,3,1,0,0,0,0,0,0,0,0,0,0
2712,7279,1,72,15,26,43,2.32,2.41,0,0,8,0,1,0,0,0,0,0,0,0,0,0
2722,11525,1,39,18,114,954,13.94,5.8,5.973750000000001,0,7,0,0,0,0,0,0,0,0,0,1,0
2749,11898,1,34,30,11,126,7.739999999999999,4.559999999999998,1.255,0,2,0,0,0,0,0,1,0,0,0,0,0
2824,4821,1,25,18,23,1678,6.13,5.18,7.526,0,6,0,0,0,1,0,0,0,0,0,0,0
2833,4972,1,18,26,15,86,12.62,6.419999999999999,3.9010000000000007,0,6,0,0,0,1,0,0,0,0,0,0,0
2873,9990,1,33,15,101,378,5.6,3.7899999999999996,4.58775,0,1,0,0,0,0,0,0,0,1,0,0,0
2911,4972,1,22,26,15,76,10.769999999999998,5.54,3.9010000000000007,0,6,0,0,0,1,0,0,0,0,0,0,0
2925,10787,1,72,20,12,1299,3.09,3.63,5.8512,0,2,0,0,0,0,0,1,0,0,0,0,0
2926,11232,1,63,26,53,4279,8.94,6.500000000000002,20.7037,0,6,0,0,0,1,0,0,0,0,0,0,0
2927,1969,1,19,21,56,2719,13.67,6.51,12.7152,0,9,0,0,0,0,1,0,0,0,0,0,0
2982,4298,1,33,22,142,8172,12.019999999999998,12.319999999999999,38.288500000000006,0,6,0,0,0,1,0,0,0,0,0,0,0
2995,6604,1,29,5,49,131,18.959999999999997,23.75,13.32,0,3,1,0,0,0,0,0,0,0,0,0,0
2997,1294,1,67,20,37,987,8.809999999999999,6.569999999999999,9.729,0,10,0,0,0,0,0,0,0,0,1,0,0
3158,3091,1,41,12,52,2890,9.389999999999999,6.01,13.082,0,1,0,0,0,0,0,0,0,1,0,0,0
3168,2263,1,58,23,33,550,7.369999999999999,6.659999999999999,5.0274,0,6,0,0,0,1,0,0,0,0,0,0,0
3199,6890,1,18,24,52,176,7.300000000000001,6.519999999999999,4.628699999999999,0,4,0,0,0,0,0,0,1,0,0,0,0
3235,1477,1,48,16,7,149,3.7800000000000002,2.8299999999999996,0,0,7,0,0,0,0,0,0,0,0,0,1,0
3246,2024,1,33,12,23,1188,7.2799999999999985,5.8599999999999985,5.485,0,1,0,0,0,0,0,0,0,1,0,0,0
3248,4273,1,68,24,2528,270,10.77,7.26,4.4691,0,4,0,0,0,0,0,0,1,0,0,0,0
3276,3678,1,58,23,160,197,12.6,7.710000000000001,2.25,0,7,0,0,0,0,0,0,0,0,0,1,0
3281,58,1,54,19,870,375,17.360000000000003,7.489999999999999,12.1563,0,10,0,0,0,0,0,0,0,0,1,0,0
3302,2359,1,58,15,414,130,10.75,6.2,0,0,5,0,0,0,0,0,0,0,0,0,0,1
3406,7475,1,77,14,21,603,4.78,2.8800000000000003,5.895,0,4,0,0,0,0,0,0,1,0,0,0,0
3459,7632,1,60,4,35,278,8.75,5.7299999999999995,1.6776,0,6,0,0,0,1,0,0,0,0,0,0,0
3466,2237,1,27,13,37,4140,8.97,11.43,20.6998,0,5,0,0,0,0,0,0,0,0,0,0,1
3537,11204,1,39,16,35,216,9.409999999999998,6.749999999999999,0.5625,0,4,0,0,0,0,0,0,1,0,0,0,0
3541,11072,1,39,23,609,1623,21.78,9.550000000000002,12.15,0,8,0,1,0,0,0,0,0,0,0,0,0
3630,9328,1,54,26,33,104,6.889999999999999,4.33,1.125,0,4,0,0,0,0,0,0,1,0,0,0,0
3631,7540,1,53,14,43,629,8.469999999999999,6.829999999999999,6.7995,0,3,1,0,0,0,0,0,0,0,0,0,0
3652,8208,1,48,16,98,198,13.48,9.189999999999996,6.2837,0,5,0,0,0,0,0,0,0,0,0,0,1
3662,11241,1,45,22,22,1596,2.97,2.7699999999999996,9.114,0,6,0,0,0,1,0,0,0,0,0,0,0
3705,11781,1,23,18,117,69,3.45,4.55,0,0,9,0,0,0,0,1,0,0,0,0,0,0
3710,8192,1,68,25,38,524,9.07,6.3,6.4755,0,7,0,0,0,0,0,0,0,0,0,1,0
3739,8769,1,64,9,161,4878,8,6.31,23.147000000000002,0,6,0,0,0,1,0,0,0,0,0,0,0
3741,11271,1,32,27,88,72,3.7699999999999996,3.84,1.8,0,4,0,0,0,0,0,0,1,0,0,0,0
3797,3449,1,55,30,119,629,19.13,7.869999999999999,25.5402,0,2,0,0,0,0,0,1,0,0,0,0,0
3809,6331,1,70,14,258,193,9.839999999999998,7.969999999999999,5.04,0,5,0,0,0,0,0,0,0,0,0,0,1
3840,10045,1,20,22,77,613,7.340000000000001,5.35,4.455,0,8,0,1,0,0,0,0,0,0,0,0,0
3886,3871,1,50,17,15,193,10.1,7.009999999999999,0.45,0,11,0,0,1,0,0,0,0,0,0,0,0
3895,4023,1,24,18,2356,199,16.34,5.359999999999999,0.81,0,6,0,0,0,1,0,0,0,0,0,0,0
4006,862,1,36,14,42,1243,5.89,4.57,5.870700000000001,0,10,0,0,0,0,0,0,0,0,1,0,0
4085,8607,1,38,17,84,190,8.76,3.559999999999999,0.5608,0,1,0,0,0,0,0,0,0,1,0,0,0
4189,9376,1,18,22,27,1860,7.61,7.35,8.312999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0
4277,776,1,42,8,42,124,9.989999999999998,7.749999999999999,0.45,0,10,0,0,0,0,0,0,0,0,1,0,0
4315,97,1,78,2,41,82,4.59,2.47,0,0,2,0,0,0,0,0,1,0,0,0,0,0
4433,1762,1,25,17,18,61,4.12,2.92,0,0,11,0,0,1,0,0,0,0,0,0,0,0
4518,4165,1,45,18,93,213,19.439999999999998,11.969999999999995,6.630000000000001,0,4,0,0,0,0,0,0,1,0,0,0,0
4561,11312,1,58,22,94,1316,11.63,9.349999999999998,6.7924999999999995,0,6,0,0,0,1,0,0,0,0,0,0,0
4575,9662,1,36,19,42,3275,8.18,7.8100000000000005,14.9778,0,2,0,0,0,0,0,1,0,0,0,0,0
4680,6468,1,48,20,16,2155,2.9699999999999998,2.8299999999999996,9.9322,0,2,0,0,0,0,0,1,0,0,0,0,0
4688,414,1,23,25,76,3980,6.4399999999999995,5.800000000000001,19.6996,0,7,0,0,0,0,0,0,0,0,0,1,0
4740,2841,1,26,12,62,78,4.5,1.8600000000000003,0,0,8,0,1,0,0,0,0,0,0,0,0,0
4751,11867,1,48,9,127,479,7.249999999999999,3.57,6.88095,0,1,0,0,0,0,0,0,0,1,0,0,0
4770,239,1,34,5,62,2306,8.249999999999998,7.209999999999999,11.6662,0,6,0,0,0,1,0,0,0,0,0,0,0
4835,5089,1,53,26,14,49,14.360000000000001,4.330000000000001,3.1780000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0
4843,10426,1,32,8,63,781,14.61,6.349999999999999,6.21,0,10,0,0,0,0,0,0,0,0,1,0,0
5020,9088,1,30,8,21,2120,6.66,6.52,9.54,0,6,0,0,0,1,0,0,0,0,0,0,0
5046,9863,1,40,20,411,312,21.43,14.579999999999998,3.96,0,7,0,0,0,0,0,0,0,0,0,1,0
5052,9864,1,47,27,118,6834,12.6,9.93,33.1018,0,6,0,0,0,1,0,0,0,0,0,0,0
5096,6589,1,27,16,10,140,5.31,3.23,1.35,0,3,1,0,0,0,0,0,0,0,0,0,0
5106,3084,1,27,7,146,134,5.860000000000001,6.359999999999999,2.8200000000000003,1,3,1,0,0,0,0,0,0,0,0,0,0
5195,7060,1,60,14,59,659,20.420000000000005,10.879999999999997,5.1345,0,5,0,0,0,0,0,0,0,0,0,0,1
5217,5655,1,23,18,28,82,6.369999999999999,2.54,0.29969999999999997,0,3,1,0,0,0,0,0,0,0,0,0,0
5218,9753,1,28,22,24,1069,7.87,6.299999999999999,5.6617999999999995,0,6,0,0,0,1,0,0,0,0,0,0,0
5307,7116,1,65,22,40,1992,7.73,5.8,9.354,0,7,0,0,0,0,0,0,0,0,0,1,0
5339,6616,1,35,17,78,1451,11.830000000000002,7.3599999999999985,11.9475,0,3,1,0,0,0,0,0,0,0,0,0,0
5382,7348,1,45,20,19,1458,9,8.739999999999998,6.587400000000001,0,5,0,0,0,0,0,0,0,0,0,0,1
5405,8154,1,74,23,159,1702,10.479999999999999,8.129999999999999,10.2181,0,4,0,0,0,0,0,0,1,0,0,0,0
5503,1306,1,44,16,31,3188,5.3100000000000005,6.2299999999999995,14.6916,0,5,0,0,0,0,0,0,0,0,0,0,1
5517,11683,1,50,17,26,750,9.93,4.72,6.615,0,11,0,0,1,0,0,0,0,0,0,0,0
5532,2406,1,18,8,20,73,3.4,2.2999999999999994,0.45,0,10,0,0,0,0,0,0,0,0,1,0,0
5549,4342,1,52,16,215,177,7.6499999999999995,4.880000000000001,1.6425,0,3,1,0,0,0,0,0,0,0,0,0,0
5574,5343,1,46,16,22,80,4.619999999999999,5.9399999999999995,1.5113400000000001,0,6,0,0,0,1,0,0,0,0,0,0,0
5593,9563,1,88,8,27,126,7.719999999999999,3.6499999999999995,1.4513000000000003,0,10,0,0,0,0,0,0,0,0,1,0,0
5594,4393,1,48,5,53,539,16.19,9.35,17.721,0,6,0,0,0,1,0,0,0,0,0,0,0
5628,7530,1,51,18,188,1098,14.06,6.740000000000001,12.158100000000001,0,8,0,1,0,0,0,0,0,0,0,0,0
5682,7320,1,19,24,54,120,4.989999999999999,3.63,4.4634,0,7,0,0,0,0,0,0,0,0,0,1,0
5763,8312,1,39,30,30,146,7.71,4.689999999999999,0,0,2,0,0,0,0,0,1,0,0,0,0,0
5768,9538,1,54,10,67,113,10,4.87,2.63778,0,10,0,0,0,0,0,0,0,0,1,0,0
5839,10677,1,54,20,15,195,4.57,4.2700000000000005,1.32975,0,9,0,0,0,0,1,0,0,0,0,0,0
5847,10418,1,40,25,21,2864,12.76,7.440000000000001,13.938,0,4,0,0,0,0,0,0,1,0,0,0,0
5940,6599,1,53,13,61,68,12.75,4.14,6.2372000000000005,0,1,0,0,0,0,0,0,0,1,0,0,0
5943,11007,1,60,29,108,1272,2.6800000000000006,2.14,6.505,0,8,0,1,0,0,0,0,0,0,0,0,0
5972,2683,1,75,24,103,3389,8.74,5.72,15.973,0,7,0,0,0,0,0,0,0,0,0,1,0
6092,10030,1,31,19,13,259,6.079999999999999,3.1999999999999997,2.1780000000000004,0,11,0,0,1,0,0,0,0,0,0,0,0
6099,4024,1,46,12,160,243,11.83,7.869999999999999,0.3375,0,10,0,0,0,0,0,0,0,0,1,0,0
6111,9599,1,30,19,0,27,7.879999999999999,3.3,0,0,9,0,0,0,0,1,0,0,0,0,0,0
6137,11505,1,32,12,27,2353,6.75,5.5200000000000005,10.706,0,10,0,0,0,0,0,0,0,0,1,0,0
6161,7431,1,24,15,93,181,8.94,6.879999999999999,1.737,0,5,0,0,0,0,0,0,0,0,0,0,1
6245,4962,1,19,25,131,250,18.669999999999998,16.06,6.2700000000000005,0,9,0,0,0,0,1,0,0,0,0,0,0
6415,10559,1,49,25,1,112,4.34,4.8,0.45,0,7,0,0,0,0,0,0,0,0,0,1,0
6431,1979,1,40,25,44,3647,7.1899999999999995,5.81,17.2295,0,7,0,0,0,0,0,0,0,0,0,1,0
6449,11158,1,55,19,22,1678,7.62,5.8599999999999985,7.526,0,11,0,0,1,0,0,0,0,0,0,0,0
6472,8236,1,70,17,5,52,3.38,4.430000000000001,0.453,0,5,0,0,0,0,0,0,0,0,0,0,1
6494,7306,1,62,23,42,2745,6.239999999999999,5.659999999999998,14.992999999999999,0,8,0,1,0,0,0,0,0,0,0,0,0
6521,4972,1,52,26,15,53,8.579999999999998,3.479999999999999,4.11,0,6,0,0,0,1,0,0,0,0,0,0,0
6549,2072,1,28,20,86,4656,8.32,6.84,20.776,0,9,0,0,0,0,1,0,0,0,0,0,0
6644,2023,1,20,29,84,279,10.43,9.26,0.7169,0,2,0,0,0,0,0,1,0,0,0,0,0
6660,10153,1,65,15,94,61,3.84,3.65,1.2533,0,3,1,0,0,0,0,0,0,0,0,0,0
6667,926,1,52,12,39,58,5.819999999999999,3.4199999999999995,0.45,0,10,0,0,0,0,0,0,0,0,1,0,0
6722,9186,1,26,16,49,112,12.420000000000002,9.729999999999999,5.0694,0,5,0,0,0,0,0,0,0,0,0,0,1
6739,7431,1,28,15,93,176,8.879999999999999,7.01,0.477,0,5,0,0,0,0,0,0,0,0,0,0,1
6764,7586,1,31,19,154,2509,6.82,5.509999999999999,11.3102,0,9,0,0,0,0,1,0,0,0,0,0,0
6774,3868,1,54,20,1035,153,10.239999999999997,6.039999999999999,0.44299999999999995,0,9,0,0,0,0,1,0,0,0,0,0,0
6777,5178,1,28,18,173,136,3.7100000000000004,2.53,0,0,6,0,0,0,1,0,0,0,0,0,0,0
6780,540,1,55,24,110,308,13.53,9.209999999999997,1.8,0,7,0,0,0,0,0,0,0,0,0,1,0
6789,7962,1,57,3,162,3589,11.200000000000003,8.559999999999999,17.4424,0,3,1,0,0,0,0,0,0,0,0,0,0
6846,11600,1,70,22,22,277,10.709999999999997,4.81,7.3677,0,8,0,1,0,0,0,0,0,0,0,0,0
6869,9318,1,48,27,186,1221,18.02,9.289999999999997,10.669500000000001,0,7,0,0,0,0,0,0,0,0,0,1,0
6910,9295,1,49,28,38,1507,8.559999999999999,5.78,7.3126,0,2,0,0,0,0,0,1,0,0,0,0,0
6929,280,1,43,15,141,411,28.63,17.7,2.25,0,3,1,0,0,0,0,0,0,0,0,0,0
6975,3729,1,44,27,222,53,7.46,8.83,10.0755,0,6,0,0,0,1,0,0,0,0,0,0,0
7002,8136,1,59,18,138,154,9.600000000000001,7.529999999999999,1.5147,0,2,0,0,0,0,0,1,0,0,0,0,0
7016,3336,1,75,15,72,143,6.119999999999999,5.02,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0
7113,1001,1,21,22,32,2016,4.26,3.2099999999999995,9.4535,0,6,0,0,0,1,0,0,0,0,0,0,0
7119,2190,1,47,23,52,3387,5.38,5.06,15.306400000000002,0,7,0,0,0,0,0,0,0,0,0,1,0
7443,3703,1,63,20,22,793,5.619999999999999,4.529999999999999,6.642,0,2,0,0,0,0,0,1,0,0,0,0,0
7477,8801,1,70,6,32,201,8.11,5.54,0.9,0,3,1,0,0,0,0,0,0,0,0,0,0
7550,10646,1,50,8,454,2060,16.470000000000002,4.939999999999999,10.651000000000002,0,6,0,0,0,1,0,0,0,0,0,0,0
7582,1303,1,20,17,9,112,15.46,6,11.375,0,3,1,0,0,0,0,0,0,0,0,0,0
7717,7901,1,60,11,37,1465,7.430000000000001,6.289999999999999,6.148,0,1,0,0,0,0,0,0,0,1,0,0,0
7777,1023,1,63,24,32,99,4.0200000000000005,3.3499999999999988,0.09,0,7,0,0,0,0,0,0,0,0,0,1,0
7796,2805,1,63,26,63,1445,14.190000000000001,8.16,2.6620000000000004,0,1,0,0,0,0,0,0,0,1,0,0,0
7801,7239,1,59,18,1359,1233,21.52,8.12,10.001249999999999,0,1,0,0,0,0,0,0,0,1,0,0,0
7836,309,1,22,17,33,2731,9.31,10.009999999999998,13.4606,0,5,0,0,0,0,0,0,0,0,0,0,1
7855,5866,1,32,15,69,607,4.689999999999999,3.5299999999999994,5.724000000000001,0,8,0,1,0,0,0,0,0,0,0,0,0
7860,4323,1,49,17,8,53,2.7800000000000002,2.5300000000000002,0,0,11,0,0,1,0,0,0,0,0,0,0,0
7873,601,1,23,26,56,2777,9.34,10.02,12.873199999999999,0,7,0,0,0,0,0,0,0,0,0,1,0
7902,2148,1,39,20,64,182,5.510000000000001,3.42,5.35,0,9,0,0,0,0,1,0,0,0,0,0,0
7914,1466,1,46,27,97,3485,10.189999999999998,6.32,15.476,0,1,0,0,0,0,0,0,0,1,0,0,0
7920,3183,1,70,8,96,1368,3.8200000000000003,2.69,4.352499999999999,0,10,0,0,0,0,0,0,0,0,1,0,0
8032,357,1,57,18,32,270,9.85,7.3,1.8,0,8,0,1,0,0,0,0,0,0,0,0,0
8037,7869,1,20,20,34,3138,4.49,3.52,14.2464,0,9,0,0,0,0,1,0,0,0,0,0,0
8100,6752,1,58,16,14,142,5.66,4.15,0,0,4,0,0,0,0,0,0,1,0,0,0,0
8106,798,1,42,19,23,393,5.980000000000001,4.909999999999998,3.71925,0,6,0,0,0,1,0,0,0,0,0,0,0
8115,11608,1,51,8,66,4033,11.08,9.02,19.964199999999998,0,6,0,0,0,1,0,0,0,0,0,0,0
8125,8974,1,53,26,29,2222,14.530000000000001,8.770000000000001,10.089500000000001,0,1,0,0,0,0,0,0,0,1,0,0,0
8173,3510,1,57,24,55,1320,12.180000000000001,10.010000000000002,12.04,0,4,0,0,0,0,0,0,1,0,0,0,0
8208,970,1,58,20,5,60,8.73,3.1999999999999993,8.088000000000001,0,2,0,0,0,0,0,1,0,0,0,0,0
8315,953,1,50,7,116,78,4.510000000000001,4.1,1.125,1,3,1,0,0,0,0,0,0,0,0,0,0
8316,4727,1,51,16,115,679,9.209999999999999,5.390000000000001,7.0996999999999995,0,4,0,0,0,0,0,0,1,0,0,0,0
8349,204,1,45,12,42,111,9.09,5.279999999999999,1.4059199999999998,0,1,0,0,0,0,0,0,0,1,0,0,0
8470,4858,1,39,16,135,173,10.71,7.249999999999999,1.3833000000000002,0,5,0,0,0,0,0,0,0,0,0,0,1
8536,6604,1,57,5,27,91,12.28,14.969999999999999,6.99,0,3,1,0,0,0,0,0,0,0,0,0,0
8564,2801,1,36,25,1342,3156,15.009999999999998,8.62,13.9332,0,4,0,0,0,0,0,0,1,0,0,0,0
8615,785,1,49,2,72,204,8.25,7.5,2.649,0,2,0,0,0,0,0,1,0,0,0,0,0
8658,6633,1,64,24,30,133,6.9,5.34,1.341,0,7,0,0,0,0,0,0,0,0,0,1,0
8795,2453,1,42,9,39,103,4.920000000000001,2.91,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8804,6292,1,46,12,22,1310,4.789999999999999,2.74,5.8512,0,8,0,1,0,0,0,0,0,0,0,0,0
8821,8705,1,20,16,174,180,8.88,7.919999999999999,1.125,0,3,1,0,0,0,0,0,0,0,0,0,0
8840,940,1,62,20,3188,363,28.89,14.299999999999999,2.31813,0,9,0,0,0,0,1,0,0,0,0,0,0
8870,2664,1,64,24,4,97,4.96,4.79,2.6838,0,4,0,0,0,0,0,0,1,0,0,0,0
8871,1125,1,66,25,24,82,6.56,2.9299999999999997,1.05,0,1,0,0,0,0,0,0,0,1,0,0,0
8925,6390,1,74,26,19,219,6.74,2.9999999999999996,9.3105,0,6,0,0,0,1,0,0,0,0,0,0,0
8996,953,1,60,7,116,63,3.5600000000000005,2.8999999999999995,1.125,1,3,1,0,0,0,0,0,0,0,0,0,0
9006,5691,1,45,19,37,1000,8.610000000000001,6.220000000000001,4.1764,0,11,0,0,1,0,0,0,0,0,0,0,0
9101,6274,1,44,5,58,176,10.050000000000002,6.609999999999999,0,0,3,1,0,0,0,0,0,0,0,0,0,0
9147,8052,1,48,22,139,322,9.62,5.85,0.45,0,7,0,0,0,0,0,0,0,0,0,1,0
9200,6555,1,44,24,56,163,12.33,7.419999999999998,1.6362,0,7,0,0,0,0,0,0,0,0,0,1,0
9233,11312,1,33,22,87,1261,9.45,6.979999999999999,6.7925,0,6,0,0,0,1,0,0,0,0,0,0,0
9261,3396,1,70,15,414,234,8.96,4.769999999999999,2.69929,0,4,0,0,0,0,0,0,1,0,0,0,0
9267,2210,1,36,24,225,93,5.0600000000000005,4.39,0.6156,0,8,0,1,0,0,0,0,0,0,0,0,0
9315,6967,1,40,19,73,116,6.19,2.5200000000000005,3.745,0,9,0,0,0,0,1,0,0,0,0,0,0
9329,9685,1,29,16,146,111,3.4299999999999997,2.23,0.63,0,5,0,0,0,0,0,0,0,0,0,0,1
9335,1303,1,46,17,5,58,9.379999999999999,6.71,5.681,0,3,1,0,0,0,0,0,0,0,0,0,0
9369,10677,1,23,20,15,188,4.1000000000000005,3.47,1.32975,0,9,0,0,0,0,1,0,0,0,0,0,0
